Lon,Lat
NaN,NaN
34.83,-12.25
35,-11.67
34.67,-11.08
34.58,-10.58
34.5,-9.92
34.08,-9.58
34,-9.83
34.25,-10.83
34.25,-11
34.42,-11.75
34.08,-12.17
NaN,NaN
129.5,33.25
130,33.5
130.42,33.83
130.92,33.92
131.08,33.67
131.58,33.67
131.67,33.25
131.92,32.83
131.67,32.42
131.42,31.92
131.33,31.42
130.75,31.08
130.17,31.25
130.17,31.67
130.17,32.08
130.5,32.33
130.5,32.75
130.25,33.08
130.17,32.75
129.75,32.75
129.5,33.25
NaN,NaN
-95,80
-95,80.45
-93.75,80.8
-93.58,81.25
-92,81.25
-91.33,80.8
-90.25,80.5
-88,80.42
-87.17,80.17
-87.67,79.75
-85.92,79.63
-85.92,79.25
-87.25,79
-88.08,78.53
-89.25,78.17
-92,78.17
-93.33,78.53
-93.67,78.98
-93.17,79.33
-93.83,79.72
-95,80
NaN,NaN
-87.17,63.67
-86.17,64.08
-86.42,64.67
-86.25,65.25
-86,65.67
-85,66.08
-84.67,65.58
-83.67,65.17
-82.5,64.83
-81.75,64.5
-81.25,64.08
-80.25,63.83
-81.17,63.42
-82,63.75
-82.83,64
-83.58,64
-84.17,63.67
-84.83,63.25
-85.75,63.17
-85.83,63.67
-87.17,63.67
NaN,NaN
-99.25,53.33
-98.92,53
-98.67,52.5
-98.17,52.25
-98.17,51.92
-97.42,51.92
-97.33,51.42
-96.83,51.58
-96.92,51.17
-97,50.75
-97,50.33
-96.42,50.5
-96.17,51.17
-96.58,51.58
-97,52.17
-97.25,52.67
-97.58,53.17
-97.83,53.67
-98.42,53.75
-99,53.75
-99.25,53.33
NaN,NaN
31.67,-2.08
31.83,-2.75
32.25,-2.33
32.75,-2.5
33.42,-2.5
33.83,-2.17
33.25,-2.08
33.58,-1.75
33.92,-1.33
34.08,-0.75
34.25,-0.42
34,0.08
33.5,0.25
33,0.25
32.42,0.17
31.83,-0.17
31.67,-0.75
31.83,-1.17
31.75,-1.58
31.67,-2.08
NaN,NaN
-128.33,50.67
-127.92,50.83
-127.17,50.58
-126.25,50.42
-125.5,50.25
-125,49.75
-124.42,49.33
-123.67,48.92
-123.17,48.5
-123.67,48.33
-124.25,48.5
-125,48.75
-125,49
-125.5,49
-125.92,49.25
-126.5,49.42
-126.42,49.67
-127.08,49.92
-127.75,50.17
-128.33,50.67
NaN,NaN
-125.25,72.08
-124.67,72.5
-124,72.98
-123.75,73.5
-124.42,74.08
-122.67,74.25
-121.17,74.5
-119.42,74.25
-117.58,74.25
-116.58,73.83
-115.08,73.5
-116.5,73.2
-117.83,72.92
-119.25,72.58
-119.67,71.92
-120.58,71.42
-121.75,71.33
-123.08,71.08
-123.83,71.67
-125.25,72.08
NaN,NaN
-102.92,72.92
-102,73.07
-100.5,73.03
-101.42,73.5
-101.25,73.83
-100.17,74
-98.83,73.92
-97.75,74.13
-97.08,73.63
-98.08,73.17
-96.67,72.98
-96.25,72.42
-96.42,71.83
-97.83,71.67
-99,71.33
-99.92,71.83
-100.92,72.25
-102,72.25
-102.33,72.63
-102.92,72.92
NaN,NaN
127.33,1.08
127.5,1.5
127.58,1.92
128,2.17
127.83,1.75
128.08,1.33
128.67,1.58
128.67,1.08
128.25,0.83
128.5,0.5
128,0.5
127.92,0
128,-0.42
128.42,-0.92
127.92,-0.58
127.58,-0.17
127.67,0.25
127.58,0.67
127.33,1.08
NaN,NaN
79.75,8.08
79.83,8.5
79.92,9
80.17,9.42
80,9.83
80.58,9.5
80.92,9
81.25,8.5
81.5,8
81.83,7.58
81.83,7
81.67,6.5
81.25,6.17
80.67,6
80.25,6
80,6.42
79.83,7.08
79.75,7.5
79.75,8.08
NaN,NaN
123.5,-10.33
123.67,-9.67
123.92,-9.33
124.33,-9.17
124.83,-9
125.08,-8.67
125.67,-8.5
126.25,-8.42
126.75,-8.33
127.25,-8.33
126.92,-8.67
126.42,-8.92
125.92,-9.08
125.42,-9.25
124.92,-9.58
124.5,-10.08
124,-10.25
123.5,-10.33
NaN,NaN
91.17,80.08
92.67,80.5
93.17,80.92
95.58,81.25
96.42,81
97.5,80.75
97,80.5
97.58,80.17
99.25,80
100.17,79.67
99.5,79.25
99.83,78.83
98.33,78.75
96.75,78.92
94.67,79.08
93.83,79.5
91.83,79.67
91.17,80.08
NaN,NaN
-83.5,41.75
-82.83,41.5
-82.25,41.5
-81.67,41.58
-81.08,41.83
-80.5,42
-79.83,42.25
-79.25,42.5
-78.83,42.83
-79.5,42.83
-80.17,42.83
-80.5,42.58
-80.92,42.67
-81.5,42.58
-81.83,42.25
-82.5,42
-83.08,42
-83.5,41.75
NaN,NaN
124.33,12.5
124.75,12.42
125.25,12.5
125.5,12.08
125.5,11.67
125.67,11.08
125,11.08
125,10.67
125.25,10.25
124.75,10.17
124.75,10.75
124.42,10.83
124.42,11.42
124.83,11.33
125,11.75
124.5,12
124.33,12.5
NaN,NaN
12.33,37.92
12.75,38.17
13.25,38.17
13.67,38
14.25,38
15,38.08
15.67,38.25
15.33,37.83
15.17,37.33
15.33,37
15.17,36.67
14.5,36.75
14.17,37.08
13.67,37.17
13,37.5
12.67,37.5
12.33,37.92
NaN,NaN
34.5,61.75
34.83,61.5
35.5,61.33
35.5,60.92
36,60.92
36.42,61.08
36.42,61.42
36,61.67
35.75,62
35.83,62.42
35.25,62.67
34.5,62.83
34.83,62.58
35.33,62.5
35.33,62.17
34.67,62.17
34.5,61.75
NaN,NaN
-124.17,76.25
-122.75,76.5
-121.67,76.88
-120.5,77.15
-119.33,77.33
-117.67,77.3
-116.75,77.58
-115.5,77.33
-116.58,77.08
-116.17,76.72
-117.5,76.3
-118.92,76.5
-119.5,76.17
-120.58,75.83
-121.92,75.92
-123.08,75.87
-124.17,76.25
NaN,NaN
-105,76.58
-104,76.63
-103,76.37
-102,76
-101.92,76.42
-101.25,76.7
-99.5,76.67
-98,76.38
-98,76
-97.83,75.58
-98.33,75.07
-100.58,75.07
-101.5,75.63
-103,75.42
-104,75.83
-104.25,76.17
-105,76.58
NaN,NaN
21.08,37.75
21.33,38.08
21.83,38.25
22.33,38.08
22.83,37.83
23.17,37.33
22.67,37.42
22.83,37
23.08,36.42
22.67,36.75
22.33,36.42
22.08,36.75
21.67,36.75
21.5,37
21.58,37.42
21.08,37.75
NaN,NaN
8.17,40.92
8.42,40.83
8.75,40.92
9.25,41.25
9.67,40.83
9.75,40.42
9.75,40
9.67,39.58
9.5,39.17
9.08,39.17
8.75,38.83
8.33,39.17
8.42,39.67
8.42,40.17
8.17,40.58
8.17,40.92
NaN,NaN
137.17,75.25
137.5,75.92
139,76.17
141,75.75
142,76.17
143.25,75.83
144,75.83
145,75.67
145,75.42
144,75.08
142.83,74.83
142,75
140.5,74.83
139.25,74.67
138.08,74.75
137.17,75.25
NaN,NaN
132.25,33.42
132.67,33.67
132.83,34
133.33,33.92
133.58,34.25
134.08,34.33
134.58,34.17
134.67,33.83
134.33,33.58
134.08,33.25
133.75,33.5
133.25,33.33
133.08,33.08
132.92,32.75
132.42,32.92
132.25,33.42
NaN,NaN
120.17,23.67
120.5,24.17
120.75,24.58
121.08,25
121.58,25.25
121.92,25.08
121.92,24.58
121.67,24.08
121.5,23.5
121.33,23
121,22.58
120.83,22
120.67,22.42
120.33,22.58
120.17,23.17
120.17,23.67
NaN,NaN
-61.17,-51.83
-60.5,-52
-60.17,-51.75
-60.5,-51.42
-59.67,-51.33
-59,-51.5
-58.33,-51.33
-57.75,-51.5
-57.75,-51.83
-58.5,-52
-58.83,-52.25
-59.5,-52.33
-59.67,-52.08
-60,-52
-60.5,-52.25
-61.17,-51.83
NaN,NaN
-79.75,43.25
-79.25,43.17
-78.58,43.33
-78,43.33
-77.42,43.25
-76.83,43.33
-76.17,43.5
-76.25,44
-76.08,44.33
-76.67,44.17
-77,43.92
-77.67,44
-78.17,43.92
-78.83,43.83
-79.42,43.67
-79.75,43.25
NaN,NaN
-155.88,20.27
-155.63,20.15
-155.37,20.05
-155.13,19.92
-155.02,19.68
-154.8,19.52
-155,19.33
-155.3,19.27
-155.52,19.13
-155.65,18.93
-155.92,19.08
-155.88,19.35
-156.05,19.77
-155.87,19.95
-155.88,20.27
NaN,NaN
164.25,-20.25
164.75,-20.5
165.33,-20.75
165.67,-21.17
166,-21.5
166.5,-21.67
166.83,-22
167.17,-22.33
166.67,-22.33
166.17,-22
165.75,-21.75
165.42,-21.5
165,-21.25
164.58,-20.83
164.25,-20.25
NaN,NaN
23.5,35.17
23.58,35.58
24.17,35.5
24.25,35.33
24.75,35.42
25.17,35.3
25.75,35.33
25.75,35.08
26.25,35.25
26.17,34.97
25.5,34.93
24.83,34.9
24.5,35.08
24,35.17
23.5,35.17
NaN,NaN
56,80.12
57.33,80.45
59.25,80.42
59.67,80.78
62.33,80.92
62.83,81.17
64.58,81.42
65.25,81
63.83,80.83
62.33,80.92
62.33,80.47
61.5,80.33
59.25,80.42
57.75,80.12
56,80.12
NaN,NaN
108.67,19.33
109.08,19.58
109.58,19.92
110,20
110.5,20
111,20
111,19.67
110.67,19.33
110.5,18.83
110.17,18.5
109.67,18.25
109.25,18.25
108.75,18.5
108.67,18.92
108.67,19.33
NaN,NaN
30,61.08
30.58,60.75
30.92,60.33
31.08,59.92
31.5,59.92
31.75,60.17
32.5,60.17
32.83,60.5
32.83,60.83
32.5,61.17
31.83,61.33
31.42,61.58
30.75,61.58
30.17,61.33
30,61.08
NaN,NaN
13.08,14.08
13.33,13.75
13.5,13.33
13.83,13.08
13.92,12.75
14.17,12.5
14.58,12.75
15.08,12.92
15.25,13.42
14.75,13.42
14.17,13.5
14.17,13.83
13.92,14.17
13.42,14.25
13.08,14.08
NaN,NaN
117.25,8.42
117.5,8.92
117.92,9.25
118.42,9.67
118.75,10
119.17,10.5
119.5,11.25
119.67,10.5
119.17,10.08
118.83,9.92
118.58,9.42
118.17,9.08
117.92,8.75
117.25,8.42
NaN,NaN
127.92,-3.17
128.25,-2.83
128.92,-2.83
129.5,-2.75
129.92,-3
130.42,-3
130.75,-3.42
130.75,-3.83
130.25,-3.58
129.42,-3.42
128.92,-3.33
128.5,-3.42
127.92,-3.17
NaN,NaN
32.25,35
32.75,35.08
33,35.25
33.42,35.33
33.92,35.42
34.5,35.58
33.92,35.17
34.08,34.92
33.67,34.92
33.5,34.7
33,34.58
32.42,34.67
32.25,35
NaN,NaN
44.5,80.55
47,80.9
48,80.75
48,80.55
50.33,80.78
51.17,80.67
50,80.4
50,80.12
48.42,80.05
47,80.17
47,80.42
45.67,80.42
44.5,80.55
NaN,NaN
68.83,-48.83
69,-48.67
69.33,-49
69.67,-49.25
70,-49.17
70.58,-49.08
70.42,-49.42
70,-49.42
69.83,-49.67
69.5,-49.5
68.92,-49.67
69.17,-49.25
68.83,-48.83
NaN,NaN
-133.08,54.17
-132.33,54.08
-131.67,54.08
-132,53.58
-131.67,53.08
-131.83,52.75
-131.33,52.5
-131,52
-131.83,52.42
-132.25,52.83
-132.5,53.33
-133,53.58
-133.08,54.17
NaN,NaN
-78.33,18.17
-78.25,18.33
-77.83,18.5
-77.33,18.42
-76.83,18.33
-76.42,18.17
-76.25,17.83
-76.58,17.83
-76.92,17.92
-77.25,17.75
-77.67,17.83
-78,18.17
-78.33,18.17
NaN,NaN
-111.25,58.67
-110.33,58.58
-110,58.92
-109.25,59.08
-108.25,59.08
-107.42,59.25
-108,59.42
-108.58,59.42
-109.17,59.67
-109.67,59.67
-110.17,59.25
-110.67,59
-111.25,58.67
NaN,NaN
150.83,-2.58
151.42,-2.9
152,-3.25
152.33,-3.5
153,-3.92
153.17,-4.33
152.92,-4.83
152.67,-4.17
152.33,-3.5
152,-3.42
151.42,-3
150.83,-2.58
NaN,NaN
-154.83,57.25
-153.92,57.75
-153.25,58.08
-152.5,58.42
-152.08,58.17
-153,57.92
-152.5,57.83
-152.25,57.5
-153.08,57.33
-153.42,57
-154.08,56.75
-154.83,57.25
NaN,NaN
105.25,-1.92
105.5,-1.58
106,-1.5
106.25,-2
106.42,-2.42
106.75,-2.5
106.67,-3
105.92,-2.67
106,-2.25
105.75,-2
105.25,-1.92
NaN,NaN
99.33,77.92
99.83,78.33
100.58,78.83
101.25,79.25
102.33,79.42
103.92,79.17
105,78.83
105,78.33
103.17,78.17
101,78.17
99.33,77.92
NaN,NaN
-80.5,73.75
-79.25,73.83
-77.83,73.78
-76.75,73.58
-76.42,73.17
-76.58,72.87
-78.17,72.98
-79.17,72.83
-80.5,72.98
-80.83,73.42
-80.5,73.75
NaN,NaN
-64.25,46.67
-64,46.92
-63.92,46.58
-63.33,46.42
-62.75,46.42
-62,46.5
-62.5,46.25
-62.5,45.92
-63.33,46.17
-63.92,46.42
-64.25,46.67
NaN,NaN
-64.42,49.83
-63.75,49.83
-63.08,49.75
-62.5,49.58
-62,49.42
-61.67,49.08
-62.25,49.08
-62.92,49.17
-63.5,49.33
-63.75,49.58
-64.42,49.83
NaN,NaN
-103.08,56.33
-102.17,56.58
-102.17,57
-102.17,57.42
-101.58,57.67
-102.08,58.17
-102.5,57.75
-102.83,57.42
-102.5,57
-102.75,56.67
-103.08,56.33
NaN,NaN
119,-9.42
119.5,-9.33
120,-9.33
120.5,-9.58
120.92,-10
120.42,-10.25
120,-9.92
119.67,-9.75
119.17,-9.75
119,-9.42
NaN,NaN
8.67,42.5
9.17,42.67
9.42,43
9.42,42.5
9.5,42.17
9.33,41.83
9.17,41.33
8.67,41.75
8.58,42.08
8.67,42.5
NaN,NaN
54.25,80.8
54.83,81.03
56.5,81.03
56.5,81.42
58.5,81.75
58.83,81.33
57.67,81
58.5,80.8
56.33,80.63
54.25,80.8
NaN,NaN
-78.25,25.17
-78,25.17
-77.75,24.67
-77.75,24.33
-77.5,24
-77.67,23.67
-77.92,24.17
-78.42,24.58
-78.17,24.83
-78.25,25.17
NaN,NaN
-74,-41.83
-73.42,-42
-73.33,-42.33
-73.67,-42.67
-73.5,-43
-73.75,-43.42
-74.33,-43.33
-74.17,-42.67
-74.17,-42.33
-74,-41.83
NaN,NaN
-164,-78.75
-161.67,-78.75
-160.67,-79.08
-160,-79.5
-160,-79.92
-161.67,-80.25
-163.67,-79.83
-163.67,-79.33
-163,-79.08
-164,-78.75
NaN,NaN
-172.92,-13.42
-172.2,-13.5
-172.13,-13.75
-171.67,-13.83
-171.33,-14
-171.92,-14
-172.13,-13.75
-172.67,-13.75
-172.92,-13.42
NaN,NaN
177.33,-18
177.42,-17.58
177.75,-17.33
178.25,-17.33
178.67,-17.58
178.67,-18
178.17,-18.17
177.75,-18.17
177.33,-18
NaN,NaN
120.42,13.42
120.83,13.42
121.25,13.33
121.58,13
121.58,12.5
121.17,12.17
120.92,12.5
120.75,13
120.42,13.42
NaN,NaN
-14.25,28.08
-14.25,28.33
-13.83,28.83
-13.67,29.08
-13.42,29.17
-13.5,28.92
-13.83,28.83
-13.83,28.25
-14.25,28.08
NaN,NaN
11.08,55.7
11.75,55.9
12.42,56.1
12.58,55.7
12.17,55.47
12.42,55.28
11.83,55.13
11.25,55.2
11.08,55.7
NaN,NaN
-80,56.25
-79.17,56.58
-78.92,56.33
-79.17,55.75
-79.17,56.17
-79.5,55.92
-80.08,55.92
-79.42,56.33
-80,56.25
NaN,NaN
-74,40.58
-73.92,40.83
-73.33,40.92
-72.83,41
-72.33,41.17
-72,41
-72.67,40.75
-73.33,40.67
-74,40.58
NaN,NaN
-67.17,18
-67.17,18.5
-66.58,18.5
-66,18.5
-65.67,18.25
-65.92,18
-66.33,18
-66.75,17.92
-67.17,18
NaN,NaN
-61,-62.67
-60.33,-62.5
-59.33,-62.33
-58.83,-62
-57.67,-62
-58.67,-62.25
-59.33,-62.33
-60.33,-62.75
-61,-62.67
NaN,NaN
-76.17,-70.58
-75.67,-70.25
-75.75,-70
-74.5,-69.75
-73.67,-69.92
-73.75,-70.25
-74,-70.5
-75,-70.58
-76.17,-70.58
NaN,NaN
-156.68,20.95
-156.47,20.9
-156.28,20.97
-155.98,20.73
-156.2,20.62
-156.43,20.57
-156.47,20.78
-156.68,20.95
NaN,NaN
178.58,-16.58
179.17,-16.42
179.83,-16.17
179.67,-16.5
179.92,-16.67
179.33,-16.67
178.75,-16.92
178.58,-16.58
NaN,NaN
159.5,-9.25
160.25,-9.33
160.83,-9.67
160.5,-9.92
160.08,-9.83
159.67,-9.83
159.42,-9.5
159.5,-9.25
NaN,NaN
154.67,-5.42
155.08,-5.5
155.58,-6.17
156,-6.58
155.5,-6.83
155.17,-6.5
154.83,-6
154.67,-5.42
NaN,NaN
130.08,-11.83
130.33,-11.33
130.75,-11.5
131.33,-11.33
131.5,-11.58
131,-12
130.67,-11.83
130.08,-11.83
NaN,NaN
146.5,75.58
147.33,75.42
149.25,75.33
151,75.17
150.5,74.75
149.25,74.75
147.25,75.08
146.5,75.58
NaN,NaN
146.92,44.42
147.42,45
147.92,45.33
148.33,45.25
148.83,45.5
148.17,45.08
147.5,44.75
146.92,44.42
NaN,NaN
-167.42,60.17
-166.75,60.25
-166.08,60.33
-165.5,60.25
-165.5,60
-166.17,59.83
-166.83,59.92
-167.42,60.17
NaN,NaN
-171.75,63.67
-170.5,63.67
-169.83,63.42
-168.83,63.33
-169.83,63.08
-170.75,63.42
-171.75,63.33
-171.75,63.67
NaN,NaN
-113.58,77.75
-112.25,77.87
-111.08,78.02
-110,78.03
-110.17,77.58
-111.75,77.33
-113.25,77.42
-113.58,77.75
NaN,NaN
-113.75,78.25
-113,78.5
-110.75,78.58
-108.92,78.38
-109.58,78.2
-111,78.17
-112,78.3
-113.75,78.25
NaN,NaN
-77.25,67.67
-76.5,68.25
-75.33,68.25
-74.83,67.92
-75,67.5
-75.67,67.25
-76.83,67.17
-77.25,67.67
NaN,NaN
-79,26.7
-78.7,26.5
-78.23,26.67
-77.93,26.67
-77.8,26.47
-78,26.6
-78.75,26.4
-79,26.7
NaN,NaN
-83.07,21.77
-82.87,21.98
-82.65,21.82
-82.5,21.53
-82.83,21.43
-83.05,21.47
-82.95,21.6
-83.07,21.77
NaN,NaN
-61.83,10
-61.5,10.17
-61.5,10.58
-61.67,10.67
-61,10.75
-61,10.25
-61.25,10
-61.83,10
NaN,NaN
-38,-54
-37,-54.08
-36.25,-54.33
-35.83,-54.58
-36,-54.92
-36.58,-54.5
-37.25,-54.25
-38,-54
NaN,NaN
-91.42,0.08
-91.08,-0.33
-90.83,-0.75
-91.17,-1.08
-91.5,-0.92
-91.17,-0.67
-91.5,-0.42
-91.42,0.08
NaN,NaN
-64.33,-64.67
-63.5,-64.25
-63,-64.58
-62.5,-64
-62,-64.33
-63,-64.58
-63.5,-64.83
-64.33,-64.67
NaN,NaN
166.75,-14.75
167,-15.25
167.17,-15
167.33,-15.5
166.83,-15.67
166.83,-15.25
166.75,-14.75
NaN,NaN
126,-3.25
126.5,-3.08
127,-3.17
127.17,-3.58
126.83,-3.83
126.33,-3.67
126,-3.25
NaN,NaN
134.08,-6.92
134.08,-6.33
134.25,-5.83
134.5,-5.42
134.67,-5.92
134.5,-6.5
134.08,-6.92
NaN,NaN
136.58,-35.92
136.83,-35.75
137.42,-35.67
138.08,-35.92
137.58,-36.17
136.83,-36.17
136.58,-35.92
NaN,NaN
18.08,57.5
18.42,57.78
19.17,57.93
18.75,57.7
18.75,57.28
18.25,57.08
18.08,57.5
NaN,NaN
140.58,73.5
141,73.83
142.25,73.92
143.5,73.5
143.5,73.17
141.58,73.25
140.58,73.5
NaN,NaN
155.17,50.27
155.67,50.42
156.08,50.75
156.08,50.5
155.83,50.2
155.17,50
155.17,50.27
NaN,NaN
53.33,12.42
53.67,12.67
54.17,12.58
54.58,12.5
54.08,12.25
53.67,12.25
53.33,12.42
NaN,NaN
-167.67,53.33
-167.17,53.67
-167.17,54
-166.42,54
-166.42,53.7
-167,53.5
-167.67,53.33
NaN,NaN
-97,77.67
-95,77.83
-92.5,77.8
-92.33,77.57
-93.17,77.35
-95.17,77.47
-97,77.67
NaN,NaN
-96.58,75
-95.67,75.55
-94.5,75.55
-93.75,75.2
-93.75,74.67
-95.33,74.82
-96.58,75
NaN,NaN
-83.67,62.17
-83.33,62.58
-82.58,62.75
-81.92,62.75
-81.92,62.67
-82.83,62.25
-83.67,62.17
NaN,NaN
-61.83,16.25
-61.58,16.17
-61.5,16.42
-61.33,16.17
-61.58,16.17
-61.75,15.92
-61.83,16.25
NaN,NaN
-159.82,22.03
-159.58,22.22
-159.3,22.22
-159.38,21.9
-159.62,21.9
-159.82,22.03
NaN,NaN
114.42,-8.17
115.25,-8
115.67,-8.25
115.17,-8.67
114.83,-8.33
114.42,-8.17
NaN,NaN
-15.8,28
-15.67,28.17
-15.37,28.08
-15.33,27.83
-15.67,27.75
-15.8,28
NaN,NaN
-16.83,28.33
-16.5,28.38
-16.17,28.58
-16.33,28.17
-16.58,28
-16.83,28.33
NaN,NaN
2.25,39.58
2.92,39.92
3.42,39.67
3.08,39.27
2.73,39.5
2.25,39.58
NaN,NaN
21.83,58.33
22.33,58.62
23.17,58.5
22.67,58.3
22.17,58.1
21.83,58.33
NaN,NaN
11,54.83
11.58,54.92
12.08,54.83
11.83,54.67
11.33,54.58
11,54.83
NaN,NaN
9.75,55.47
10.28,55.58
10.75,55.37
10.7,55.05
10.08,55.05
9.75,55.47
NaN,NaN
-7.25,57.58
-7,57.83
-7,58.17
-6.17,58.5
-6.42,58
-7.25,57.58
NaN,NaN
48.75,68.75
48.5,69.25
49.17,69.58
50.33,69.25
50,68.92
48.75,68.75
NaN,NaN
98.75,-1
99,-0.92
99.42,-1.67
99.08,-1.75
98.83,-1.5
98.75,-1
NaN,NaN
97.25,1.33
97.5,1.5
98,1
98,0.58
97.58,1
97.25,1.33
NaN,NaN
55.17,-21
55.58,-20.92
55.83,-21.17
55.75,-21.33
55.33,-21.33
55.17,-21
NaN,NaN
-169.17,52.75
-168.5,53.5
-168,53.58
-168,53.33
-168.33,53.17
-169.17,52.75
NaN,NaN
-119.5,75.58
-118.92,75.9
-117.75,76.13
-118.08,75.75
-118.5,75.48
-119.5,75.58
NaN,NaN
-105.67,77.67
-104.75,77.75
-104.58,77.43
-104,77.08
-105.33,77.18
-105.67,77.67
NaN,NaN
-82,53
-81.42,53.17
-81,53.08
-80.75,52.67
-81.42,52.83
-82,53
NaN,NaN
-80.08,62.33
-79.25,62.33
-79.33,61.92
-79.75,61.5
-80.17,61.75
-80.08,62.33
NaN,NaN
-73.67,20.92
-73.5,21.17
-73.17,21.08
-73,21.33
-73.17,20.92
-73.67,20.92
NaN,NaN
-83.08,45.83
-82.33,45.83
-81.75,45.92
-81.92,45.5
-82.42,45.67
-83.08,45.83
NaN,NaN
166.33,-77.58
166.67,-77.08
168.17,-77.33
169.67,-77.42
168.17,-77.67
166.33,-77.58
NaN,NaN
-158.28,21.58
-157.98,21.72
-157.67,21.3
-158.12,21.3
-158.28,21.58
NaN,NaN
-149.58,-17.47
-149.33,-17.53
-149.17,-17.83
-149.5,-17.73
-149.58,-17.47
NaN,NaN
-176.83,-43.77
-176.17,-43.8
-176.58,-44.17
-176.5,-43.9
-176.83,-43.77
NaN,NaN
161.25,-10.17
162,-10.33
162.33,-10.75
161.75,-10.67
161.25,-10.17
NaN,NaN
135.33,-0.67
135.92,-0.67
136.25,-1.08
135.83,-1.17
135.33,-0.67
NaN,NaN
130.33,-0.17
130.75,0
131.25,-0.25
130.75,-0.42
130.33,-0.17
NaN,NaN
113,-7
113.5,-7
114,-7
113.5,-7.3
113,-7
NaN,NaN
107.67,-3.08
107.75,-2.5
108.33,-2.67
108.08,-3.17
107.67,-3.08
NaN,NaN
131.17,-7.92
131.25,-7.42
131.58,-7.08
131.58,-7.58
131.17,-7.92
NaN,NaN
125.83,-7.92
126,-7.58
126.67,-7.5
126.42,-7.92
125.83,-7.92
NaN,NaN
8.5,3.33
8.67,3.75
8.92,3.58
8.75,3.25
8.5,3.33
NaN,NaN
27.67,36.17
28.25,36.45
28.08,36.08
27.75,35.88
27.67,36.17
NaN,NaN
22.33,58.88
22.5,59.08
23,58.83
22.42,58.72
22.33,58.88
NaN,NaN
-7.42,62.08
-7.25,62.3
-6.33,62.37
-6.92,62
-7.42,62.08
NaN,NaN
140.17,74.25
141,74.25
141,74
140.33,73.92
140.17,74.25
NaN,NaN
-180,71.53
-178.25,71.53
-177.42,71.17
-179.17,70.9
-180,71
-180,71.53
NaN,NaN
163.33,58.5
163.67,59
164.25,59.17
164.42,58.92
163.33,58.5
NaN,NaN
137.25,54.83
137.5,55.17
138.08,55
137.58,54.58
137.25,54.83
NaN,NaN
149.5,45.67
150,46.08
150.5,46.25
149.83,45.75
149.5,45.67
NaN,NaN
57.33,-20.5
57.5,-20
57.75,-20.17
57.75,-20.5
57.33,-20.5
NaN,NaN
172.5,52.92
172.83,53
173.33,52.83
172.92,52.75
172.5,52.92
NaN,NaN
-115.5,77.92
-114.25,78.08
-114.08,77.75
-114.83,77.7
-115.5,77.92
NaN,NaN
-77.57,26.87
-77.1,26.47
-77.3,25.97
-77.25,26.47
-77.57,26.87
NaN,NaN
-56.5,-63.25
-55.83,-63
-55,-63.42
-56,-63.5
-56.5,-63.25
NaN,NaN
-150.17,-76.58
-148.17,-76.17
-147.17,-76.42
-148.5,-76.75
-150.17,-76.58
NaN,NaN
-160.23,21.83
-160.1,21.98
-160.1,21.9
-160.23,21.83
NaN,NaN
167.33,-15.92
167.92,-16.42
167.5,-16.5
167.33,-15.92
NaN,NaN
161.5,-9.67
161.08,-9.17
160.83,-8.83
160.67,-8.33
161.5,-9.67
NaN,NaN
159.67,-8.33
159.33,-8.08
158.83,-7.75
158.5,-7.5
159.67,-8.33
NaN,NaN
127.33,-1.67
127.58,-1.33
128.17,-1.67
127.33,-1.67
NaN,NaN
124.33,-8.42
124.5,-8.08
125.17,-8.25
124.33,-8.42
NaN,NaN
167.58,-47.33
168,-46.67
168.25,-47
167.58,-47.33
NaN,NaN
53.17,80.25
54,80.5
55,80.28
53.17,80.25
NaN,NaN
180,71
178.83,70.83
178.67,71.12
180,71.53
180,71
NaN,NaN
127.75,26.08
127.83,26.42
128.17,26.58
128.25,26.83
127.75,26.08
NaN,NaN
-18.83,75.4
-17.92,75.05
-18.83,75
-18.83,75.4
NaN,NaN
-176.92,51.67
-176.75,51.92
-176.33,51.75
-176.92,51.67
NaN,NaN
-104.75,75.12
-104.25,75.47
-103.58,75.13
-104.75,75.12
NaN,NaN
-99.5,79.9
-98.83,80.17
-97.67,79.75
-99.5,79.9
NaN,NaN
-61.17,14.83
-60.9,14.65
-60.83,14.48
-61.17,14.83
NaN,NaN
-69.13,12.35
-68.9,12.2
-68.8,12.07
-69.13,12.35
NaN,NaN
-46.33,-60.63
-46,-60.33
-45,-60.7
-46.33,-60.63
NaN,NaN
157.33,-7.25
156.92,-7
156.33,-6.58
157.33,-7.25
NaN,NaN
26,39.22
26.25,39.3
26.25,39.05
26,39.22
NaN,NaN
-1.55,60.23
-1.25,60.42
-1.25,60
-1.55,60.23
NaN,NaN
145.5,43.83
145.83,44.08
146.17,44.33
145.5,43.83
NaN,NaN
92.67,11.83
92.83,12.58
92.92,13.33
92.67,11.83
NaN,NaN
-174.83,52.08
-174.33,52.17
-174.17,52.42
-174.83,52.08
NaN,NaN
-178.25,51.92
-177.83,51.78
-178.08,51.58
-178.25,51.92
NaN,NaN
-76,35.08
-75.58,35.25
-75.42,35.58
-76,35.08
NaN,NaN
-72.47,21.67
-72.1,21.9
-71.47,21.67
-72.47,21.67
NaN,NaN
-74.33,22.83
-73.83,22.57
-74.2,22.2
-74.33,22.83
NaN,NaN
-76.73,25.5
-76.13,25.13
-76.13,24.67
-76.73,25.5
NaN,NaN
-157.22,21.13
-156.8,21.13
-157.22,21.13
NaN,NaN
