,Unnamed: 0.1,Unnamed: 0,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,nf_all_apr,na_all_apr,nf_apr,na_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle,rates_bg,rates_fs,rates_as,time_fs,time_as
275,275,3383,-999.0,-999.0,3384,22.0,1.0,-999.0,1.0,-999.0,37.552,142.214,7.0,4,0,4,0,2008-07-19T02:39:27.000000,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,6.0,281238.999998,0.0,43.18486798874285,114.66193259390072,-1.0,3.0,0.013694398176122545,,1.2288480616224522,0.0,3.255081018493683
276,276,3418,-999.0,-999.0,3419,36.0,1.7,-999.0,1.7,-999.0,-29.756,-177.683,7.0,5,0,5,0,2008-09-29T15:19:29.999997,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,5.3,3067.000004,0.0,57.31321642635421,114.66193259390072,-1.0,3.0,0.019427580153491775,,1.145712330716644,0.0,4.364097222269133
277,277,3442,-999.0,-999.0,3443,30.0,1.8,-999.0,1.8,-999.0,1.271,122.091,7.4,3,0,3,0,2008-11-16T17:02:31.000001,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,5.6,1926.0,0.0,38.619059749959106,212.75297086326285,1.0,3.0,0.0035804477290685005,,0.0656006228009547,0.0,45.73127314816195
278,278,3469,-999.0,-999.0,3470,17.0,0.3,-999.0,0.3,-999.0,-0.414,132.885,7.7,47,0,50,0,2009-01-03T19:43:49.000003,-999.0,-999.0,2,2,0,6,0,4,0.0,0.0,0.0,0.0,7.4,10189.999996,0.0,109.82302351512224,338.2345089289617,1.0,3.0,0.018436363163362873,,0.13336932246873592,0.0,374.89880787030967
279,279,3475,-999.0,-999.0,3476,36.0,2.3,-999.0,2.3,-999.0,46.857,155.154,7.4,1,0,1,0,2009-01-15T17:49:38.000004,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,35.05232520716542,212.75297086326285,-1.0,3.0,0.0,,0.15450616147019533,0.0,6.472233796274221
280,280,3479,-999.0,-999.0,3480,20.0,0.9,-999.0,0.9,-999.0,3.886,126.387,7.2,80,0,82,0,2009-02-11T17:34:49.000002,-999.0,-999.0,1,1,0,43,0,43,0.0,0.0,0.0,0.0,6.3,70815.999997,0.0,85.76952933920806,156.1879214416901,1.0,3.0,0.0327541036062685,,0.02066025513076351,0.0,3968.973252314801
281,281,3484,-999.0,-999.0,3485,25.0,1.7,-999.0,1.7,-999.0,-27.424,-176.33,7.0,2,0,2,0,2009-02-18T21:53:44.000000,-999.0,-999.0,-1,-1,0,2,0,2,0.0,0.0,0.0,0.0,5.3,0.0,0.0,47.36625984125514,114.66193259390072,1.0,3.0,0.005554660580190656,,0.1916945666564672,0.0,10.433263888924762
282,282,3494,-999.0,-999.0,3495,31.0,2.3,-999.0,2.3,-999.0,-23.043,-174.66,7.6,4,0,4,0,2009-03-19T18:17:39.000001,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.3,8178.999999,0.0,68.92363356608588,289.8036300972396,1.0,3.0,0.010949310698980797,,0.24123818850798093,0.0,16.581122685174147
283,283,3547,-999.0,-999.0,3548,12.0,2.1,-999.0,2.1,-999.0,-45.762,166.562,7.8,18,0,18,0,2009-07-15T09:22:28.000000,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.7,1164.0,0.0,99.6851507597703,394.75897176315374,1.0,3.0,0.010719740410236961,,4.526509418613968,0.0,3.976574074049239
284,284,3555,-999.0,-999.0,3556,24.0,1.6,-999.0,1.6,-999.0,14.099,92.902,7.5,2,0,3,0,2009-08-10T19:55:36.999999,-999.0,-999.0,1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.9,221157.000005,0.0,20.152103867000047,248.30743700128235,-1.0,2.0,0.0017098455890693848,,0.03568475492749598,0.0,84.06951388892476
285,285,3567,-999.0,-999.0,3568,46.0,1.5,-999.0,1.5,-999.0,-7.782,107.297,7.0,2,0,2,0,2009-09-02T07:55:00.000001,-999.0,-999.0,-1,-1,0,2,0,2,0.0,0.0,0.0,0.0,5.5,439.999996,0.0,16.857952733221772,114.66193259390072,-1.0,3.0,0.006925333945640755,,226.4744426343662,0.0,0.00883101853231589
286,286,3574,-999.0,-999.0,3575,18.0,2.1,-999.0,2.1,-999.0,-15.489,-172.095,8.1,7,0,7,0,2009-09-29T17:48:08.999999,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,6.0,-0.0,0.0,94.37150696836359,470.69063154972355,-1.0,2.0,0.01029350623129753,,0.346374294995252,0.0,20.20935185186289
287,287,3587,-999.0,-999.0,3588,35.0,0.4,0.1,0.4,0.1,-12.517,166.382,7.8,45,3,45,3,2009-10-07T22:18:49.999998,-999.0,-999.0,3,3,2,7,2,7,7.7,-375492.000003,7.7,-375492.000003,7.4,3297.000003,81.33851759774758,113.58060049804698,394.75897176315374,1.0,3.0,0.033827695496941035,276.6275350371032,0.9606017399047255,0.010844907393610036,46.84563657407407
288,288,3626,-999.0,-999.0,3627,10.0,1.5,0.5,1.5,0.5,-8.783,157.354,7.1,9,1,9,1,2010-01-03T22:36:23.999998,-999.0,-999.0,1,1,1,7,1,7,6.6,-397419.000004,6.6,-397419.000004,5.6,20485.0,15.936650134718612,61.32005257968588,133.82379803431266,1.0,3.0,0.008806285824314397,29.76231487848658,1.9566251235889653,0.03359953700116387,4.599756944494115
289,289,3630,-999.0,-999.0,3631,13.0,1.0,-999.0,1.0,-999.0,18.443,-72.571,7.0,16,0,16,0,2010-01-12T21:53:09.000003,-999.0,-999.0,1,1,0,16,0,16,0.0,0.0,0.0,0.0,6.0,450.999999,0.0,49.387747233004866,114.66193259390072,1.0,1.0,1.9883948927898067,,2.1194879744127633,0.0,7.5489930554727716
290,290,3650,-999.0,-999.0,3651,22.0,1.4,-999.0,1.4,-999.0,-36.122,-72.898,8.8,300,0,318,0,2010-02-27T06:34:10.000000,-999.0,-999.0,1,1,0,4,0,3,0.0,0.0,0.0,0.0,7.4,5232.000003,0.0,605.1137408268715,1388.4626834569187,1.0,3.0,0.18233379805171776,,0.9052120561178254,0.0,351.2989004629519
291,291,3651,-999.0,-999.0,3652,25.0,1.8,-999.0,1.8,-999.0,25.93,128.425,7.0,3,0,3,0,2010-02-26T20:31:25.000001,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.2,56907.999998,0.0,7.165166726097156,114.66193259390072,-1.0,1.0,0.0015906994942692535,,2.3733003708696305,0.0,1.2640624999779242
292,292,3663,-999.0,-999.0,3664,9.0,1.5,-999.0,1.5,-999.0,32.286,-115.295,7.2,7,0,7,0,2010-04-04T22:40:40.999998,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,5.7,575.000004,0.0,62.47400475698454,156.1879214416901,1.0,1.0,0.025016038566974673,,1.865382776662286,0.0,3.752581018532316
293,293,3665,-999.0,-999.0,3666,31.0,2.5,-999.0,2.5,-999.0,2.383,97.048,7.8,4,0,4,0,2010-04-06T22:15:00.000001,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.3,2343.999999,0.0,63.854287012550756,394.75897176315374,1.0,3.0,0.006068509011685779,,0.674594189434175,0.0,5.929490740729703
294,294,3677,-999.0,-999.0,3678,38.0,1.8,-999.0,1.8,-999.0,3.748,96.018,7.2,1,0,1,0,2010-05-09T05:59:40.000002,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.4,195485.999997,0.0,33.79436953908843,156.1879214416901,-1.0,3.0,0.0027216428869682226,,0.4419753844335138,0.0,2.2625694444085713
295,295,3683,-999.0,-999.0,3684,31.0,1.1,-999.0,1.1,-999.0,-13.698,166.643,7.2,9,0,9,0,2010-05-27T17:14:45.000003,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,6.1,12794.999997,0.0,39.134931586018006,156.1879214416901,1.0,3.0,0.007984987100438178,,1.4834570501498487,0.0,6.066909722186349
296,296,3689,-999.0,-999.0,3690,35.0,2.0,-999.0,2.0,-999.0,7.881,91.936,7.5,9,0,9,0,2010-06-12T19:26:49.000001,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.5,1032056.000001,0.0,54.49944941679871,248.30743700128235,-1.0,0.0,0.003952269591228667,,0.7199126772606577,0.0,12.50151620366783
297,297,3691,-999.0,-999.0,3692,18.0,0.4,0.8,0.4,0.8,-2.174,136.543,7.0,4,1,11,1,2010-06-16T03:16:25.999999,-999.0,-999.0,5,0,1,11,1,4,6.2,-10457.0,6.2,-10457.0,6.6,2500.999999,25.70217830792191,55.0593092893883,114.66193259390072,-1.0,2.0,0.026591868828219595,138.24000068554687,0.02924987909495913,0.007233796260423131,376.0699305555666
298,298,3703,-999.0,-999.0,3704,35.0,1.0,0.4,1.0,0.4,-5.931,150.59,7.3,8,1,8,1,2010-07-18T13:34:58.000003,-999.0,-999.0,2,2,1,3,1,3,6.9,-197769.0,6.9,-197769.0,6.3,193400.999997,18.340155444041958,76.04091474991152,182.28945197042378,1.0,3.0,0.01956510444862216,46.7027027027027,3.4949865752468785,0.02141203703703704,2.2889930555555558
299,299,3711,-999.0,-999.0,3712,44.0,1.6,-999.0,1.6,-999.0,-5.746,150.765,7.0,3,0,3,0,2010-08-04T22:01:41.999999,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.4,25658.999998,0.0,41.97199234224847,114.66193259390072,1.0,3.0,0.004683589013444962,,0.31499967187461164,0.0,9.52381944446652
300,300,3714,-999.0,-999.0,3715,25.0,1.4,-999.0,1.4,-999.0,-17.541,168.069,7.3,18,0,18,0,2010-08-10T05:23:43.000000,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,5.9,79894.999997,0.0,58.33273508479275,182.28945197042378,1.0,3.0,0.011771582132603705,,8.382155580687519,0.0,2.1474189815173546
301,301,3719,-999.0,-999.0,3720,12.0,1.9,-999.0,1.9,-999.0,-43.522,171.83,7.0,3,0,3,0,2010-09-03T16:35:46.000003,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.1,1411.999996,0.0,47.36069840827774,114.66193259390072,1.0,1.0,0.014536255591791536,,5.836654732430906,0.0,0.5139930555307203
302,302,3729,-999.0,-999.0,3730,26.0,1.1,0.8,1.1,0.8,-4.963,133.76,7.0,4,1,4,1,2010-09-29T17:11:23.999997,-999.0,-999.0,1,1,1,4,1,4,6.2,-32378.0,6.2,-32378.0,5.9,-0.0,8.023166337227446,30.34890025594986,114.66193259390072,-1.0,2.0,0.0035481362193923384,2541.1769338958425,0.31457904572166584,0.00039351844677218683,12.715405092617427
303,303,3743,-999.0,-999.0,3744,20.0,1.5,-999.0,1.5,-999.0,-3.487,100.082,7.8,16,0,16,0,2010-10-25T14:42:21.000001,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.3,17708.999997,0.0,127.91101419490694,394.75897176315374,1.0,3.0,0.014974642730328778,,2.7101790513917883,0.0,5.9036689814952785
304,304,3758,-999.0,-999.0,3759,14.0,1.0,-999.0,1.0,-999.0,26.901,143.698,7.4,65,0,65,0,2010-12-21T17:19:38.999998,-999.0,-999.0,1,1,0,8,0,8,0.0,0.0,0.0,0.0,6.4,102599.999999,0.0,65.24832584792306,212.75297086326285,-1.0,2.0,0.030426414153112504,,1.956042677670524,0.0,33.230358796368044
305,305,3761,-999.0,-999.0,3762,16.0,0.9,-999.0,0.9,-999.0,-19.702,167.947,7.3,37,0,37,0,2010-12-25T13:16:35.999998,-999.0,-999.0,1,1,0,14,0,14,0.0,0.0,0.0,0.0,6.4,323140.000005,0.0,48.27451745563561,182.28945197042378,-1.0,2.0,0.021428510059860007,,9.600518946997603,0.0,3.8539583333222955
306,306,3771,-999.0,-999.0,3772,9.0,1.1,-999.0,1.1,-999.0,-20.628,168.471,7.0,13,0,13,0,2011-01-13T16:16:39.999998,-999.0,-999.0,1,1,0,13,0,13,0.0,0.0,0.0,0.0,5.9,1586.0,0.0,36.394170185235225,114.66193259390072,-1.0,2.0,0.013389611694961969,,9.345281181897136,0.0,1.3910763889247622
307,307,3794,-999.0,-999.0,3795,29.0,1.2,1.8,1.2,1.8,38.297,142.373,9.1,547,26,577,26,2011-03-11T05:46:23.000002,-999.0,-999.0,1,1,1,3,1,3,7.3,-406248.999995,7.3,-406248.999995,7.9,1756.000001,85.40342011748089,389.1174601334353,1471.5846019280557,1.0,3.0,0.33790753710194493,12.231030577227143,1.3275026266301322,2.125740740801449,434.65074074069105
308,308,3847,-999.0,-999.0,3848,52.0,1.5,-999.0,1.5,-999.0,52.05,-171.836,7.3,5,0,6,0,2011-06-24T03:09:37.999997,-999.0,-999.0,1,1,0,5,0,4,0.0,0.0,0.0,0.0,5.8,359064.000002,0.0,39.53634746314316,182.28945197042378,-1.0,2.0,0.03364372835096156,,0.0487763111221092,0.0,123.01053240740741
309,309,3851,-999.0,-999.0,3852,17.0,1.7,-999.0,1.7,-999.0,-29.539,-176.34,7.6,32,0,32,0,2011-07-06T19:03:16.999998,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.9,389544.999999,0.0,90.16068421674417,289.8036300972396,-1.0,2.0,0.03789609178081175,,3.5117356341882973,0.0,9.112303240729704
310,310,3878,-999.0,-999.0,3879,32.0,0.1,-999.0,0.1,-999.0,-18.365,168.143,7.2,18,0,18,0,2011-08-20T16:55:01.000002,-999.0,-999.0,2,2,0,9,0,9,0.0,0.0,0.0,0.0,7.1,5060.999996,0.0,70.6350745017911,156.1879214416901,1.0,3.0,0.01351193097325702,,1.7675860720764136,0.0,10.183379629629629
311,311,3906,-999.0,-999.0,3907,33.0,2.2,-999.0,2.2,-999.0,-28.993,-176.238,7.4,3,0,3,0,2011-10-21T17:57:14.999997,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.2,56491.000001,0.0,83.20349283414593,212.75297086326285,1.0,3.0,0.010860956666752047,,0.8951018039977462,0.0,3.3515740741458204
312,312,3907,-999.0,-999.0,3908,18.0,1.2,-999.0,1.2,-999.0,38.721,43.508,7.1,12,0,12,0,2011-10-23T10:41:21.999998,-999.0,-999.0,1,1,0,10,0,10,0.0,0.0,0.0,0.0,5.9,36250.999998,0.0,89.93102124138115,133.82379803431266,1.0,3.0,0.3459039697652022,,0.5338792963165754,0.0,22.476990740776614
313,313,3936,-999.0,-999.0,3937,19.0,2.1,-999.0,2.1,-999.0,2.433,93.21,7.2,1,0,1,0,2012-01-10T18:36:58.000002,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.1,909.999995,0.0,30.786012244206354,156.1879214416901,-1.0,1.0,1.6830786313141737,,94.94505549231499,0.0,0.010532407346698972
314,314,3956,-999.0,-999.0,3957,23.0,1.0,-999.0,1.0,-999.0,-17.827,167.133,7.1,19,0,19,0,2012-02-02T13:34:39.000002,-999.0,-999.0,1,1,0,13,0,13,0.0,0.0,0.0,0.0,6.1,51100.999997,0.0,52.22362207678522,133.82379803431266,-1.0,2.0,0.01613372581849538,,0.9758864034015245,0.0,19.469479166605957
315,315,3981,-999.0,-999.0,3982,20.0,1.4,-999.0,1.4,-999.0,16.493,-98.231,7.4,11,0,11,0,2012-03-20T18:02:45.999999,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,6.0,1144334.000004,0.0,83.89300879778291,212.75297086326285,1.0,3.0,0.015072757205876747,,0.8305267518020383,0.0,13.244606481528393
316,316,3986,-999.0,-999.0,3987,20.0,0.4,-999.0,0.4,-999.0,2.327,93.063,8.6,68,0,69,0,2012-04-11T08:38:34.999997,-999.0,-999.0,2,2,0,1,0,1,0.0,0.0,0.0,0.0,8.2,7474.000006,0.0,402.81175668120534,1019.3093880125635,-1.0,1.0,0.04634912134656199,,0.1731735529219578,0.0,398.4442129630237
317,317,3987,-999.0,-999.0,3988,13.0,-999.0,1.0,-999.0,1.0,28.696,-113.104,7.0,0,1,0,1,2012-04-12T07:15:47.000003,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,1.0,0.0,147.18909710391821,,0.006793981481481482,0.0
318,318,4025,-999.0,-999.0,4026,28.0,1.8,-999.0,1.8,-999.0,12.139,-88.59,7.3,5,0,5,0,2012-08-27T04:37:18.000000,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.5,91856.999997,0.0,72.12173423843508,182.28945197042378,1.0,3.0,0.010861327688164432,,4.244573921376658,0.0,1.177974537048075
319,319,4029,-999.0,-999.0,4030,28.0,2.0,-999.0,2.0,-999.0,10.811,126.638,7.6,27,0,27,0,2012-08-31T12:47:32.000001,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.6,39024.999998,0.0,67.92213884974028,289.8036300972396,-1.0,3.0,0.019082704572030585,,1.6489423739571025,0.0,16.37413194446928
320,320,4035,-999.0,-999.0,4036,35.0,1.1,-999.0,1.1,-999.0,10.085,-85.315,7.6,4,0,4,0,2012-09-05T14:42:06.000003,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.5,3015456.999997,0.0,18.27150219773003,289.8036300972396,1.0,3.0,0.06640431156631277,,0.08261213054915792,0.0,48.41903935185185
321,321,4050,-999.0,-999.0,4051,14.0,1.5,-999.0,1.5,-999.0,52.788,-132.101,7.8,26,0,26,0,2012-10-28T03:04:06.999997,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.3,57012.000004,0.0,111.98896262248361,394.75897176315374,1.0,3.0,1.558212211194251,,1.6171668480771164,0.0,16.077500000024834
322,322,4055,-999.0,-999.0,4056,24.0,0.9,-999.0,0.9,-999.0,13.988,-91.895,7.4,9,0,9,0,2012-11-07T16:35:44.999999,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,6.5,365952.999999,0.0,91.26356186721357,212.75297086326285,1.0,3.0,0.015398254876922866,,0.2464673332523723,0.0,36.515995370406245
323,323,4061,-999.0,-999.0,4062,31.0,1.1,-999.0,1.1,-999.0,37.89,143.949,7.3,11,0,11,0,2012-12-07T08:18:22.000001,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.2,771.0,0.0,62.86715262975656,182.28945197042378,1.0,3.0,0.0077321618943993935,,2.4892939928355755,0.0,4.418923611135947
324,324,4070,-999.0,-999.0,4071,8.0,1.6,-999.0,1.6,-999.0,55.228,-134.859,7.5,3,0,3,0,2013-01-05T08:58:13.000002,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,5.9,799054.999997,0.0,24.16030523394518,248.30743700128235,-1.0,1.0,0.21972376856893525,,0.11521403050871404,0.0,26.038495370345537
325,325,4077,-999.0,-999.0,4078,24.0,0.9,2.0,0.9,2.0,-10.799,165.114,8.0,131,2,131,2,2013-02-06T01:12:23.999997,-999.0,-999.0,1,1,1,10,1,10,6.0,-640588.000002,6.0,-640588.000002,7.1,224053.0,16.327271025356396,165.9107094094307,537.7249613305888,1.0,3.0,0.10462902898598381,44.273635700031654,5.528362997125884,0.04517361107523794,23.695983796307335
326,326,4129,-999.0,-999.0,4130,11.0,2.2,-999.0,2.2,-999.0,-60.857,-25.07,7.3,1,0,1,0,2013-07-15T14:03:38.000001,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.1,118893.999997,0.0,127.7654155208139,182.28945197042378,1.0,1.0,0.01166480200673222,,0.7266977307707063,0.0,1.37608796292709
327,327,4141,-999.0,-999.0,4142,29.0,1.0,-999.0,1.0,-999.0,51.537,-175.23,7.0,11,0,11,0,2013-08-30T16:25:01.000003,-999.0,-999.0,1,1,0,11,0,11,0.0,0.0,0.0,0.0,6.0,51214.0,0.0,43.762442523729405,114.66193259390072,1.0,3.0,0.01273968930208203,,9.92108230030702,0.0,1.108749999953089
328,328,4149,-999.0,-999.0,4150,15.0,0.9,-999.0,0.9,-999.0,26.951,65.501,7.7,8,0,8,0,2013-09-24T11:29:46.000002,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.8,331459.0,0.0,181.25827802274614,338.2345089289617,1.0,3.0,0.010426823105016523,,2.085325786899737,0.0,3.8363310185185187
329,329,4155,-999.0,-999.0,4156,19.0,1.4,-999.0,1.4,-999.0,9.88,124.117,7.1,20,0,20,0,2013-10-15T00:12:30.999997,-999.0,-999.0,1,1,0,14,0,14,0.0,0.0,0.0,0.0,5.7,30617.000004,0.0,61.45610264916905,133.82379803431266,-1.0,3.0,1.081380182598591,,1.138064776167677,0.0,17.57369212967654
330,330,4157,-999.0,-999.0,4158,35.0,1.6,-999.0,1.6,-999.0,37.156,144.661,7.1,6,0,6,0,2013-10-25T17:10:18.000002,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,5.5,176566.999995,0.0,27.41344899608621,133.82379803431266,-1.0,2.0,0.00943675531731255,,2.673736113016345,0.0,2.2440509258900527
331,331,4164,-999.0,-999.0,4165,10.0,1.9,0.8,1.9,0.8,-60.274,-46.401,7.7,18,8,18,8,2013-11-17T09:04:53.999998,-999.0,-999.0,1,1,2,2,2,2,6.9,-16669.000002,6.9,-16669.000002,5.8,366.000005,45.246189930339874,206.50030129065124,338.2345089289617,-1.0,3.0,0.017259998663288756,2.3610750543302306,14.025215085100326,3.388287037012202,1.2834027778384862
332,332,4167,-999.0,-999.0,4168,11.0,1.0,1.4,1.0,1.4,-53.945,-55.003,7.0,2,2,2,2,2013-11-25T06:27:32.000001,-999.0,-999.0,1,1,2,2,2,2,5.6,-3224.999997,5.6,-3224.999997,6.0,3224.999997,48.943323404983204,72.02297844201625,114.66193259390072,1.0,1.0,inf,37.1932845133989,53.581395400332525,0.05377314819505921,0.03732638885301572
333,333,4201,-999.0,-999.0,4202,25.0,0.5,1.5,0.5,1.5,-19.61,-70.769,8.2,62,25,69,25,2014-04-01T23:46:46.000001,-999.0,-999.0,1,1,4,6,4,6,6.7,1391418.000004,6.7,1391418.000004,7.7,-901908.999999,64.89968357369008,133.3896067267268,549.3506570855053,1.0,3.0,0.045863423195842246,1.5523731905104778,0.27108380730329396,16.10437500004691,254.53383101854337
334,334,4207,-999.0,-999.0,4208,43.0,1.3,0.4,1.3,0.4,-6.755,155.024,7.5,24,15,24,15,2014-04-19T13:27:59.999998,-999.0,-999.0,2,2,5,6,5,6,7.1,-1508.999998,7.1,-1508.999998,6.2,38877.000001,59.952240298469974,57.08597963567813,248.30743700128235,1.0,3.0,0.029324035834017558,1.8150294522116035,1.0866438081553311,8.264328703714742,22.086354166727375
335,335,4209,-999.0,-999.0,4210,22.0,0.2,-999.0,0.2,-999.0,-11.27,162.148,7.6,25,0,25,0,2014-04-12T20:14:38.000002,-999.0,-999.0,2,2,0,9,0,9,0.0,0.0,0.0,0.0,7.4,58899.999999,0.0,84.5421691825595,289.8036300972396,-1.0,1.0,0.02936663023863024,,0.6164455691410518,0.0,40.555081018482646
336,336,4214,-999.0,-999.0,4215,24.0,2.2,-999.0,2.2,-999.0,17.397,-100.972,7.2,1,0,1,0,2014-04-18T14:27:23.000001,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,88251.999997,0.0,25.85938279317303,156.1879214416901,1.0,3.0,0.0,,0.97901463992923,0.0,1.021435185149312
337,337,4267,-999.0,-999.0,4268,16.0,0.4,-999.0,0.4,-999.0,-32.108,-110.811,7.0,6,0,6,0,2014-10-09T02:14:29.999999,-999.0,-999.0,2,2,0,6,0,6,0.0,0.0,0.0,0.0,6.6,1054.000004,0.0,97.31731386369101,114.66193259390072,1.0,2.0,0.03696886143609,,3.5344651257925954,0.0,1.6975694444444445
338,338,4282,-999.0,-999.0,4283,45.0,0.3,-999.0,0.3,-999.0,1.893,126.522,7.1,18,0,18,0,2014-11-15T02:31:40.000002,-999.0,-999.0,2,2,0,13,0,13,0.0,0.0,0.0,0.0,6.8,994609.999997,0.0,156.81680130767919,133.82379803431266,1.0,3.0,0.07644979943348588,,0.6364463767747537,0.0,28.282037036987365
339,339,4319,-999.0,-999.0,4320,16.0,1.9,1.8,1.9,1.8,52.649,-31.902,7.1,1,1,1,1,2015-02-13T18:59:11.000001,-999.0,-999.0,-1,-1,1,1,1,1,5.3,-2037.999998,5.3,-2037.999998,5.2,2037.999998,15.797183775035025,28.755577841497928,133.82379803431266,-1.0,1.0,0.003379259142541935,131.90839656244992,42.39450445577091,0.0075810185405943125,0.023587962940887167
340,340,4332,-999.0,-999.0,4333,41.0,1.5,-999.0,1.5,-999.0,-4.729,152.562,7.5,7,0,7,0,2015-03-29T23:48:30.000001,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,6.0,131392.999998,0.0,77.47809429859429,248.30743700128235,1.0,3.0,0.02836284884198277,,0.480250034938007,0.0,14.575740740765577
341,341,4336,-999.0,-999.0,4337,8.0,0.5,-999.0,0.5,-999.0,28.23,84.731,7.8,31,0,32,0,2015-04-25T06:11:24.000001,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,7.3,1472754.999996,0.0,253.8566149822995,394.75897176315374,1.0,3.0,0.037583847722775565,,0.2664035520474647,0.0,120.1185185184716
342,342,4337,-999.0,-999.0,4338,55.0,1.7,0.7,1.7,0.7,-5.462,151.875,7.5,18,9,18,9,2015-05-05T01:44:05.000000,-999.0,-999.0,1,1,6,3,6,3,6.8,-850.0,6.8,-850.0,5.8,23571.999999,31.097657358781294,83.42409832209754,248.30743700128235,1.0,3.0,0.047072571296915715,1.9462186893011633,0.46563320367184446,4.624351851862889,38.65703703700117
343,343,4339,-999.0,-999.0,4340,10.0,1.7,-999.0,1.7,-999.0,-7.218,154.557,7.1,9,0,9,0,2015-05-07T07:10:18.000002,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,5.4,15761.999995,0.0,41.5572310837323,133.82379803431266,-1.0,2.0,0.012894844102763666,,2.145352013193126,0.0,4.1951157407517785
344,344,4361,-999.0,-999.0,4362,11.0,1.9,-999.0,1.9,-999.0,-10.401,165.141,7.0,3,0,3,0,2015-07-18T02:27:32.000000,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.1,24898.000002,0.0,48.71044791937781,114.66193259390072,1.0,2.0,0.004970112391843446,,2.472881307348383,0.0,1.2131597222580954
345,345,4384,-999.0,-999.0,4385,22.0,1.3,-999.0,1.3,-999.0,-31.573,-71.674,8.3,88,0,96,0,2015-09-16T22:54:30.999998,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,7.0,1449.000001,0.0,218.3311064896193,641.1560464814495,1.0,3.0,0.10993710250810622,,0.15138160352145869,0.0,634.1589583333472
346,346,4408,-999.0,-999.0,4409,22.0,1.8,-999.0,1.8,-999.0,38.211,72.78,7.2,4,0,4,0,2015-12-07T07:50:03.999998,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.4,8093.0,0.0,60.98489297847548,156.1879214416901,-1.0,1.0,0.039084800445856244,,1.614553404988836,0.0,2.477465277791575
