,Unnamed: 0,cid,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,dm_a,b_a,rate_a,dm_f,b_f,rate_f,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle
0,0,2,7.1,40.402,-125.68,10.0,1994-09-01T15:15:53.080045Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,1.0
1,1,19,7.0,41.679,-125.856,1.303,1991-08-17T22:17:09.970019Z,1,0,1,0,-999.0,-999.0,-999.0,0.9000000000000004,-999.0,inf,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,1.0
2,2,34,7.0,28.696,-113.104,13.0,2012-04-12T07:15:48.500002Z,1,0,1,0,-999.0,-999.0,-999.0,1.0,-999.0,inf,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,1.0
3,3,38,7.0,-28.683,-177.624,30.0,1997-09-20T16:11:32.149994Z,0,0,1,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,3.0
4,4,156,8.0,18.19,-102.533,27.9,1985-09-19T13:17:47.350031Z,0,1,0,3,2.3,-999.0,inf,-999.0,-999.0,-999.0,1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.9,-0.0,0.0,21.964269450294015,537.7249613305888,1.0,3.0
5,5,236,7.1,11.76,121.899,18.1,1990-06-14T07:40:56.209989Z,0,1,0,1,1.5,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.6,-0.0,0.0,20.080148524831127,133.82379803431266,-1.0,1.0
6,6,245,7.0,-53.9451,-55.0033,11.78,2013-11-25T06:27:33.300025Z,1,0,1,0,-999.0,-999.0,-999.0,1.4000000000000004,-999.0,inf,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,1.0,1.0
7,7,352,8.0,-3.98,152.169,33.0,2000-11-16T04:54:56.740031Z,0,1,0,3,2.5,-999.0,inf,-999.0,-999.0,-999.0,1,-1,0,0,2,0,0.0,0.0,0.0,0.0,6.5,-0.0,0.0,17.17794700832764,537.7249613305888,1.0,3.0
8,8,399,7.6,18.77,-104.104,24.0,2003-01-22T02:06:34.610024Z,0,2,2,2,1.6999999999999993,-999.0,84.86396104171158,-999.0,-999.0,-999.0,1,-1,1,0,1,2,6.3,0.0,0.0,0.0,5.9,-0.0,46.60201888428946,38.40865232373173,289.8036300972396,1.0,3.0
9,9,434,7.3,-60.857,-25.07,11.0,2013-07-15T14:03:39.880022Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,1.0,1.0
10,10,477,7.2,18.219,-102.756,33.0,1997-01-11T20:28:26.019979Z,0,1,0,1,1.7000000000000002,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,15.950826722403987,156.1879214416901,-1.0,2.0
11,11,550,7.5,-9.593,-79.587,10.0,1996-02-21T12:51:01.300002Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.30743700128235,1.0,3.0
12,12,580,7.1,60.642,-141.593,15.0,1979-02-28T21:27:06.100011Z,0,1,0,1,1.6999999999999993,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,19.588698830013282,133.82379803431266,-1.0,3.0
13,13,635,7.1,-18.771,-172.415,35.2,1988-10-08T04:46:24.529985Z,0,1,0,1,1.6999999999999993,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,27.7724852941581,133.82379803431266,1.0,3.0
14,14,636,7.2,-0.593,-80.393,33.0,1998-08-04T18:59:20.099992Z,1,0,1,0,-999.0,-999.0,-999.0,1.7999999999999998,-999.0,inf,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0
15,15,651,7.9,-13.802,97.453,10.0,2000-06-18T14:44:13.310013Z,0,2,0,2,2.1000000000000005,-999.0,1.079270952903138,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,36.16012822362785,460.72958753073897,-1.0,1.0
16,16,692,7.1,13.525,121.067,31.5,1994-11-14T19:15:30.659966Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,1.0
17,17,738,7.3,33.825,59.809,10.0,1997-05-10T07:57:29.719960Z,0,1,0,2,1.8999999999999997,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,2,0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,33.30500986817485,182.28945197042378,-1.0,1.0
18,18,753,7.0,12.686,144.98,37.0,2001-10-12T15:02:16.839974Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,1.0,3.0
19,19,901,7.3,12.5262,-88.1225,40.0,2014-10-14T03:51:34.459981Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,-1.0,2.0
20,20,1108,7.0,-1.339,88.976,10.0,1999-11-15T05:42:43.219957Z,0,4,0,5,0.5999999999999996,-999.0,5.442596824618726,-999.0,-999.0,-999.0,1,1,4,0,5,0,0.0,0.0,0.0,0.0,6.4,-0.0,0.0,27.293732262391895,114.66193259390072,-1.0,1.0
21,21,1125,7.2,40.3353333,-124.2286667,9.856,1992-04-25T18:06:05.179965Z,0,2,2,2,0.6000000000000005,-999.0,13.286287913465276,-999.0,-999.0,-999.0,1,-1,2,0,2,2,6.0,-0.0,0.0,0.0,6.6,0.0,11.774840577666257,30.55609787494898,156.1879214416901,1.0,3.0
