,Unnamed: 0.1,Unnamed: 0,cid,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,dm_a,b_a,rate_a,dm_f,b_f,rate_f,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle,rates_bg,rates_fs,rates_as,time_fs,time_as
282,282,282,283,7.1,-3.609,135.404,10.0,2004-11-26T02:25:03.310035Z,1,16,1,16,0.8999999999999995,-999.0,1.7852253770529292,1.7999999999999998,-999.0,inf,1,1,11,1,11,1,5.3,-191502.089999,5.3,-191502.089999,6.2,191502.089999,15.10178982423901,29.84072012803118,133.82379803431266,-1.0,2.0,0.006646759304326643,3.1848049333107364,1.783872791260814,0.31399097305481083,8.969249420913833
283,283,283,284,7.1,18.5499,-98.4887,48.0,2017-09-19T18:14:38.090027Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
284,284,284,285,7.1,-18.311,168.218,28.0,2011-08-20T18:19:23.550006Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.0,0.0,0.0,0.0,0.0
285,285,285,286,7.1,-36.813,-179.575,33.0,2001-08-21T06:52:06.249991Z,0,16,0,17,1.2999999999999998,-999.0,0.7965292161389047,-999.0,-999.0,-999.0,1,1,11,0,11,0,0.0,0.0,0.0,0.0,5.8,312114.46997,0.0,42.48375892885618,133.82379803431266,-1.0,3.0,0.08636806305739543,,0.5267110397976105,0.0,32.275761690000415
286,286,286,287,7.1,19.066,122.096,15.0,1979-08-26T14:31:22.099984Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
287,287,287,288,7.1,-42.813,124.688,10.0,2001-12-12T14:02:35.040019Z,0,2,0,2,1.6999999999999993,-999.0,3.531566338005322,-999.0,-999.0,-999.0,-1,-1,2,0,2,0,0.0,0.0,0.0,0.0,5.4,62734.009939,0.0,22.5363099295249,133.82379803431266,-1.0,1.0,0.0005020164717576344,,2.7544867635245764,0.0,0.7260880779985477
288,288,288,289,7.1,-4.603,140.091,33.0,1976-06-25T19:18:56.899956Z,0,16,0,17,1.1999999999999993,-999.0,0.5486532258019772,-999.0,-999.0,-999.0,1,1,14,0,15,0,0.0,0.0,0.0,0.0,5.9,172412.40001,0.0,120.64416231365855,133.82379803431266,-1.0,0.0,0.006476261630008753,,0.5587624416072244,0.0,30.424378473079177
289,289,289,290,7.1,-11.183,164.882,10.0,2013-02-06T01:23:19.760036Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
290,290,290,291,7.1,15.978,-98.07,21.1,1996-02-25T03:08:15.869992Z,0,9,0,10,0.8999999999999995,-999.0,0.3661892010362733,-999.0,-999.0,-999.0,1,1,9,0,10,0,0.0,0.0,0.0,0.0,6.2,22181.170032,0.0,117.52541605600861,133.82379803431266,1.0,3.0,0.009589753463873585,,0.31853791568630063,0.0,31.393437037015403
291,291,291,292,7.1,11.76,121.899,18.1,1990-06-14T07:40:56.209989Z,1,3,1,4,1.5,-999.0,5.362220918707325,2.1,-999.0,inf,1,1,2,0,3,0,5.0,1620899.490011,5.0,1620899.490011,5.6,14885.140003,72.5317191678649,73.33138619010663,133.82379803431266,-1.0,1.0,0.0010138580493125762,0.05330373692659679,0.1014407530954217,18.760410764015933,39.43188391195541
292,292,292,293,7.1,27.929,130.175,28.4,1995-10-18T10:37:26.379987Z,0,17,0,18,0.2999999999999998,-999.0,0.7949858777174422,-999.0,-999.0,-999.0,2,2,15,0,16,0,0.0,0.0,0.0,0.0,6.8,57849.809987,0.0,34.50135103452165,133.82379803431266,-1.0,2.0,0.00310098990157955,,0.3384862135163288,0.0,53.17794131999904
293,293,293,294,7.1,21.799,120.547,10.0,2006-12-26T12:26:21.139955Z,1,5,1,6,0.1999999999999993,-999.0,8.608537517612621,2.0,-999.0,inf,2,2,5,1,6,1,5.1,1106641.939993,5.1,1106641.939993,6.9,840.560026,121.40976792396914,36.35985178565124,133.82379803431266,-1.0,2.0,0.007802456722805691,0.07807403359441986,0.11037491779027978,12.808355786954914,54.3601763889911
294,294,294,295,7.1,24.279,122.179,32.8,2002-03-31T06:52:50.489995Z,0,2,0,5,1.7999999999999998,-999.0,0.0806323683084092,-999.0,-999.0,-999.0,1,-1,2,0,4,0,0.0,0.0,0.0,0.0,6.2,3471366.680028,0.0,79.90101468061496,133.82379803431266,-1.0,3.0,0.017631441456374814,,0.08559970083415674,0.0,58.41141909697956
295,295,295,296,7.1,-37.759,178.752,21.1,1995-02-05T22:51:05.139990Z,0,17,0,17,0.5999999999999996,-999.0,0.7965642353743232,-999.0,-999.0,-999.0,1,1,16,0,16,0,0.0,0.0,0.0,0.0,6.5,532402.680043,0.0,36.81232776020356,133.82379803431266,-1.0,2.0,0.0027328200666726335,,0.7934348623869149,0.0,21.425829398091192
296,296,296,297,7.1,55.867,161.287,62.6,1983-08-17T10:55:54.130023Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,3.0,inf,,0.021964603969454512,0.0,45.52779560199076
297,297,297,298,7.1,1.6213,126.4156,33.0,2019-11-14T16:17:40.578000Z,1,33,1,33,1.0999999999999996,1.4549967414017555,1.7580931211955677,1.6999999999999993,-999.0,inf,1,1,24,1,24,1,5.4,1291719.737007,5.4,1291719.737007,6.0,19186.480019,17.2704759410938,41.36845222216833,133.82379803431266,1.0,3.0,1.7048175720692749,0.06688757438993773,1.7575404177053828,14.950459919061373,18.77623960596268
298,298,298,299,7.1,-10.972,164.181,20.4,1993-03-06T03:05:49.869979Z,0,9,0,9,0.3999999999999994,-999.0,0.4596681512712712,-999.0,-999.0,-999.0,2,2,8,0,8,0,0.0,0.0,0.0,0.0,6.7,48067.089976,0.0,104.09860791859413,133.82379803431266,-1.0,1.0,0.014702458327980882,,0.45700636241773307,0.0,19.693380092974337
299,299,299,300,7.1,13.752,124.358,45.7,1982-01-11T06:10:06.489981Z,0,3,0,6,0.6999999999999993,-999.0,0.2311670719319039,-999.0,-999.0,-999.0,1,1,3,0,4,0,0.0,0.0,0.0,0.0,6.4,-0.0,0.0,90.16266696943879,133.82379803431266,1.0,3.0,0.003726598235294548,,0.10000381669566576,0.0,59.9977100700002
300,300,300,301,7.1,-23.913,-70.207,42.0,1998-01-30T12:16:08.690018Z,1,0,1,0,-999.0,-999.0,-999.0,1.5,-999.0,inf,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.006576585282733364,0.054537104583493194,,18.33614027802039,0.0
301,301,301,302,7.1,-18.318,168.063,20.7,1990-03-05T16:38:12.570030Z,0,2,0,3,1.6999999999999993,-999.0,0.7375947070105106,-999.0,-999.0,-999.0,1,-1,2,0,3,0,0.0,0.0,0.0,0.0,5.5,236222.000001,0.0,30.65254481270996,133.82379803431266,1.0,3.0,0.005110448031439552,,0.09070346140425811,0.0,33.07481273100746
302,302,302,303,7.1,9.8796,124.1167,19.04,2013-10-15T00:12:32.049964Z,0,20,0,20,1.3999999999999997,-999.0,1.13829507151543,-999.0,-999.0,-999.0,1,1,14,0,14,0,0.0,0.0,0.0,0.0,5.7,30617.530067,0.0,61.376500848611684,133.82379803431266,-1.0,3.0,1.081380317939669,,1.1380642514670132,0.0,17.573700231967702
303,303,303,304,7.1,37.1557,144.6611,35.0,2013-10-25T17:10:19.710020Z,0,6,0,6,1.5999999999999996,-999.0,2.684179835410629,-999.0,-999.0,-999.0,1,1,5,0,5,0,0.0,0.0,0.0,0.0,5.5,176566.729991,0.0,27.386986369942942,133.82379803431266,-1.0,2.0,0.00943675532763087,,2.673737629709652,0.0,2.2440496529390415
304,304,304,305,7.1,-17.827,167.133,23.0,2012-02-02T13:34:40.650007Z,1,29,1,31,1.0,-999.0,1.055595336498098,1.7999999999999998,-999.0,inf,1,1,17,1,19,1,5.3,2130171.110034,5.3,2130171.110034,6.1,-2130171.110034,91.58679091980085,109.33148403298823,133.82379803431266,-1.0,2.0,0.016504048213884348,0.04056012195124616,0.767252907977689,24.654758217985982,40.40388726803164
305,305,305,306,7.1,-0.0456,-17.8255,10.0,2016-08-29T04:29:57.859959Z,0,1,0,2,2.1,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,13838.760062,0.0,18.2078017091311,133.82379803431266,-1.0,1.0,0.003964893346554787,,0.06506672877255225,0.0,30.737675579038484
306,306,306,307,7.1,52.6487,-31.9016,16.68,2015-02-13T18:59:12.229988Z,1,1,1,1,1.9,-999.0,inf,1.7999999999999998,-999.0,inf,-1,-1,1,1,1,1,5.3,-2038.379992,5.3,-2038.379992,5.2,2038.379992,15.752203098627582,28.783884743060508,133.82379803431266,-1.0,1.0,0.0033792591266377354,132.04145781068522,42.386601295563445,0.007573378971881336,0.023592361015854057
307,307,307,308,7.1,-35.2,-72.217,40.7,2012-03-25T22:37:06.000043Z,1,0,1,0,-999.0,-999.0,-999.0,2.1,-999.0,inf,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.002525753749554456,0.04541987361179466,,22.01679398201406,0.0
308,308,308,309,7.1,52.629,142.827,11.0,1995-05-27T13:03:52.650002Z,0,4,0,4,1.7999999999999998,-999.0,0.2378975080945758,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.3,163061.58004,0.0,52.44958117535628,133.82379803431266,-1.0,1.0,0.02450954762655732,,0.23048183796138544,0.0,17.354946642998193
309,309,309,310,7.1,-29.934,-177.741,33.0,1981-12-26T17:05:32.519966Z,10,7,10,9,1.5999999999999996,-999.0,0.3816868829672659,0.2999999999999998,-999.0,0.4211624437358676,2,2,6,6,8,6,6.8,120498.93997,6.8,120498.93997,5.6,-114806.339978,102.14661236165168,125.51779538475616,133.82379803431266,1.0,3.0,0.04696998437077571,0.399912604298085,0.18263716010255343,25.005463425069358,49.27803298598362
310,310,310,311,7.1,-1.639,134.911,10.0,1985-11-17T09:40:21.290015Z,0,7,0,7,1.0999999999999996,-999.0,0.3614032341090745,-999.0,-999.0,-999.0,1,1,5,0,5,0,0.0,0.0,0.0,0.0,6.0,16832.3,0.0,66.13137768306197,133.82379803431266,1.0,1.0,0.0011775980854757393,,0.3583863484094436,0.0,19.531993980983756
311,311,311,312,7.1,-22.253,169.683,22.0,2004-01-03T16:23:21.020008Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
312,312,312,313,7.1,35.7695,-117.5993333,8.0,2019-07-06T03:19:53.039968Z,3,3,3,3,1.5999999999999996,-999.0,139.17750241893637,0.6999999999999993,-999.0,2.135733089439299,1,1,2,2,2,2,6.4,-1680.380043,6.4,-1680.380043,5.5,1680.380043,11.193046058632095,19.946151072850217,133.82379803431266,-1.0,1.0,103.09770503681796,2.1322094933363633,73.16350280542278,1.406991202963723,0.041004050994912784
313,313,313,314,7.1,-47.6165,85.0913,35.0,2015-12-04T22:25:00.110005Z,0,1,0,1,2.1,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,603636.709971,0.0,5.533875683834437,133.82379803431266,-1.0,2.0,0.0,,0.14313244799866104,0.0,6.986535995034156
314,314,314,315,7.1,-6.5858,155.0485,60.53,2014-04-11T07:07:23.129991Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.0,0.0,0.0,0.0,0.0
315,315,315,316,7.1,2.305,126.76,44.0,1989-02-10T11:15:24.679991Z,0,32,0,32,1.1999999999999993,1.0070596681814548,1.0733256752215654,-999.0,-999.0,-999.0,1,1,29,0,29,0,0.0,0.0,0.0,0.0,5.9,14911.310038,0.0,132.70711263936562,133.82379803431266,1.0,3.0,0.038300969996606385,,1.0730580979384299,0.0,29.821311689906373
316,316,316,317,7.1,13.525,121.067,31.5,1994-11-14T19:15:30.659966Z,0,4,0,6,1.5999999999999996,-999.0,0.1406250143093871,-999.0,-999.0,-999.0,1,1,3,0,5,0,0.0,0.0,0.0,0.0,5.5,40178.540066,0.0,78.82146876462166,133.82379803431266,1.0,1.0,0.004254619161628211,,0.1613744882737515,0.0,37.18059814895744
317,317,317,318,7.1,-46.676,164.721,10.0,2004-11-22T20:26:23.899982Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.0,0.0,0.0,0.0,0.0
318,318,318,319,7.1,7.239,126.645,32.8,1992-05-17T09:49:19.109971Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.0,0.0,0.0,0.0,0.0
319,319,319,320,7.1,29.976,68.208,33.0,1997-02-27T21:08:02.359967Z,0,4,0,4,1.0999999999999996,-999.0,0.1952989618632258,-999.0,-999.0,-999.0,1,1,4,0,4,0,0.0,0.0,0.0,0.0,6.0,1354.210015,0.0,83.42169914372536,133.82379803431266,1.0,3.0,0.002111443751967717,,0.19523681047347854,0.0,20.487939698970703
320,320,320,321,7.1,-18.771,-172.415,35.2,1988-10-08T04:46:24.529985Z,0,1,0,1,1.6999999999999993,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.4,10073.119996,0.0,27.7724852941581,133.82379803431266,1.0,3.0,0.001706798211180438,,8.577282910828405,0.0,0.11658703699018116
321,321,321,322,7.1,1.271,126.249,35.0,2001-02-24T07:23:48.729956Z,0,10,0,10,0.8999999999999995,-999.0,1.0688036008898285,-999.0,-999.0,-999.0,1,1,9,0,9,0,0.0,0.0,0.0,0.0,6.2,32995.950046,0.0,64.15820959197242,133.82379803431266,1.0,3.0,0.03179797213239159,,1.0287924841909595,0.0,9.720133217987087
322,322,322,323,7.1,-7.2175,154.5567,10.0,2015-05-07T07:10:19.589977Z,1,17,1,17,1.3999999999999997,-999.0,0.7094749050017845,1.7999999999999998,-999.0,inf,1,1,11,1,11,1,5.3,1339204.449946,5.3,1339204.449946,5.7,0.0,100.78950848585592,101.59902336738432,133.82379803431266,-1.0,2.0,0.02885988908823126,0.06451591465625223,0.7089370067216412,15.50005150400654,23.97956354206083
323,323,323,324,7.1,51.272,177.978,33.0,2003-03-17T16:36:17.310013Z,0,5,0,5,0.8999999999999995,-999.0,33.307658679437054,-999.0,-999.0,-999.0,1,1,5,0,5,0,0.0,0.0,0.0,0.0,6.2,8370.569977,0.0,108.44236044479567,133.82379803431266,1.0,3.0,0.013964916524802452,,20.243142657310784,0.0,0.24699722195527068
324,324,324,325,7.1,5.397,121.937,33.0,1999-03-04T08:52:01.899988Z,0,3,0,4,1.1999999999999993,-999.0,0.5385167900763914,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.9,101349.049996,0.0,30.066066500931893,133.82379803431266,-1.0,3.0,0.0624289414670407,,0.07962157193846915,0.0,50.237641666898575
325,325,325,326,7.1,1.8929,126.5217,45.0,2014-11-15T02:31:41.720044Z,1,21,1,26,0.2999999999999998,-999.0,0.7425809404971082,1.9,-999.0,inf,5,0,16,1,21,1,5.2,1901275.290029,5.2,1901275.290029,6.8,994687.889966,49.337893756094616,76.83993698832876,133.82379803431266,1.0,3.0,0.05855729322352641,0.045443182506558495,0.5334895386212409,22.00550104200288,48.73572604102945
326,326,326,327,7.1,53.452,169.871,24.8,1990-11-06T20:14:29.739955Z,0,1,0,1,2.1,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,7950.53007,0.0,35.333165165876814,133.82379803431266,1.0,3.0,0.000506049232142793,,10.867199952528178,0.0,0.09202002395910246
327,327,327,328,7.1,34.6033333,-116.265,13.73,1999-10-16T09:46:44.460015Z,0,6,0,6,1.2999999999999998,-999.0,0.9583068316052964,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.8,770.930007,0.0,81.79036561431305,133.82379803431266,1.0,1.0,0.002096581779075632,,0.9576526869258879,0.0,6.265319444004584
328,328,328,329,7.1,-22.0295,170.1262,21.43,2018-08-29T03:51:56.099976Z,2,11,2,32,0.7999999999999998,-999.0,0.8698320897840728,1.6999999999999993,-999.0,0.0833418733054191,1,1,9,1,28,1,5.4,214965.629992,5.4,214965.629992,6.5,4138016.32006,114.05678118160738,117.69947925639251,133.82379803431266,1.0,3.0,0.19419835785102774,0.07551282021530192,0.5814788096394267,26.48556886496367,55.03210000007241
329,329,329,330,7.1,-5.577,130.791,67.3,1987-06-17T01:32:53.719989Z,0,1,0,1,1.5999999999999996,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.5,-0.0,0.0,101.4498543468213,133.82379803431266,-1.0,3.0,0.0037741545814907367,,0.04626687449693856,0.0,21.61373576393558
330,330,330,331,7.1,12.626,125.297,16.0,1995-05-05T03:53:45.050039Z,0,1,0,1,2.1,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,1274216.520005,0.0,0.0,133.82379803431266,1.0,3.0,0.01129086128190317,0.0,0.06780637249912738,14.747876388946617,14.747876388946617
331,331,331,332,7.1,-17.192,-72.305,33.1,1988-04-12T23:19:55.569992Z,0,8,0,8,0.8999999999999995,-999.0,0.9542941954534772,-999.0,-999.0,-999.0,1,1,7,0,7,0,0.0,0.0,0.0,0.0,6.2,4775.599987,0.0,42.648740405843746,133.82379803431266,1.0,3.0,0.002607328892083215,,0.9529847614825185,0.0,8.394677778010568
332,332,332,333,7.1,-4.517,139.918,33.0,1976-10-29T02:51:07.600001Z,0,3,0,5,1.5999999999999996,-999.0,0.2964333984265078,-999.0,-999.0,-999.0,1,1,3,0,4,0,0.0,0.0,0.0,0.0,5.5,-0.0,0.0,96.40201476967653,133.82379803431266,-1.0,2.0,0.003555252695695165,,0.09263681428211173,0.0,53.97422222199091
333,333,333,334,7.1,-10.615,161.284,22.0,1979-10-23T09:51:06.700003Z,2,10,2,11,1.2999999999999998,-999.0,2.5782217253324893,1.1999999999999993,-999.0,37.335522101156606,1,1,9,1,9,1,5.9,-18986.199985,5.9,-18986.199985,5.8,1232.800042,11.907945104409084,75.38994695679612,133.82379803431266,1.0,3.0,0.015222392104787633,31.27431969164311,0.2527533466667892,0.06395023200247023,43.52068981504551
334,334,334,335,7.1,-30.933,-71.22,58.0,1997-10-15T01:03:33.460044Z,0,8,0,8,0.8999999999999995,-999.0,0.3101360037807881,-999.0,-999.0,-999.0,1,1,6,0,6,0,0.0,0.0,0.0,0.0,6.2,1710558.579998,0.0,118.9158028371567,133.82379803431266,-1.0,2.0,0.021847457071484767,,0.3100097798396348,0.0,25.805637500011535
335,335,335,336,7.1,-5.982,-77.094,19.8,1991-04-05T04:19:49.519978Z,2,9,2,9,1.5999999999999996,-999.0,0.3068203875720689,0.5999999999999996,-999.0,64.0502912101472,1,1,5,2,5,2,6.5,-124120.079995,6.5,-124120.079995,5.5,2480.81003,7.393055074636243,51.715246368827835,133.82379803431266,-1.0,3.0,0.0018895767457331087,3.709044363414079,0.30652034645119874,0.5392224530199612,29.361835532940372
336,336,336,337,7.1,42.839,78.606,33.0,1978-03-24T21:05:48.200032Z,0,1,0,1,2.1,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,128735.599972,0.0,14.764053419484457,133.82379803431266,-1.0,2.0,0.0,,0.6711430250745366,0.0,1.4899953700464081
337,337,337,338,7.1,-20.617,169.357,34.0,2007-03-25T00:40:01.609997Z,1,14,1,15,0.1999999999999993,-999.0,0.4761717435616338,1.2999999999999998,-999.0,inf,5,5,12,1,12,1,5.8,1089658.399996,5.8,1089658.399996,6.9,35829.989976,69.04970466902225,101.25730833521459,133.82379803431266,1.0,3.0,0.029935514840907267,0.0792909043791282,0.25488382884924143,12.61178703699123,58.85034004598304
338,338,338,339,7.1,8.185,-38.794,10.0,1984-11-01T04:48:50.270021Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
339,339,339,340,7.1,-8.783,157.354,10.0,2010-01-03T22:36:25.640003Z,1,30,1,31,0.2999999999999998,-999.0,1.453134185632563,0.5,-999.0,inf,5,5,24,1,24,1,6.6,-480170.210025,6.6,-480170.210025,6.8,135546.570028,15.936650134718612,103.25336155697254,133.82379803431266,1.0,3.0,0.014434739878151744,29.764673127206514,0.6856105401636338,0.03359687491699501,45.21517419000191
340,340,340,341,7.1,-15.8385,-74.5112,40.0,2013-09-25T16:42:43.169991Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,3.0,0.0,0.0,0.0,0.0,0.0
341,341,341,342,7.1,0.197,98.027,33.0,1984-11-17T06:49:30.019960Z,0,2,0,2,1.7999999999999998,-999.0,11.137479525600906,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.3,2261.140008,0.0,17.83350069922757,133.82379803431266,1.0,3.0,0.0010130533393460678,,9.720797080757942,0.0,0.20574444496521244
342,342,342,343,7.1,8.717,-83.123,37.0,1983-04-03T02:50:01.180003Z,0,9,0,11,1.5,-999.0,1.8986011245391392,-999.0,-999.0,-999.0,1,1,9,0,10,0,0.0,0.0,0.0,0.0,6.1,123669.899969,0.0,114.95465186719659,133.82379803431266,-1.0,2.0,0.006952263919060459,,0.2526237490865998,0.0,43.54301620402753
343,343,343,344,7.1,-13.966,166.516,43.0,1985-12-21T01:13:22.409957Z,20,23,20,31,0.5999999999999996,-999.0,1.073068583435928,0.0999999999999996,-999.0,1.073365907725567,4,4,23,17,29,17,7.0,1977808.259943,7.0,1977808.259943,6.5,-1103560.579981,53.90124446876035,125.32501584361093,133.82379803431266,1.0,3.0,0.023479195351506766,0.8714684541774773,0.5744332561471545,22.949769327997885,53.966234838009846
344,344,344,345,7.1,60.642,-141.593,15.0,1979-02-28T21:27:06.100011Z,0,2,0,3,1.6999999999999993,-999.0,1.816043609989796,-999.0,-999.0,-999.0,1,-1,2,0,3,0,0.0,0.0,0.0,0.0,5.4,130059.500002,0.0,57.616477320127466,133.82379803431266,-1.0,2.0,0.0026747949887180192,,0.05924137036994312,0.0,50.64028703701441
345,345,345,346,7.1,40.402,-125.68,10.0,1994-09-01T15:15:53.080045Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,1.0,1.0,0.0,0.0,0.0,0.0,0.0
346,346,346,347,7.1,-59.426,-20.508,33.0,1977-08-26T19:50:01.400032Z,0,2,0,2,1.6999999999999993,-999.0,0.2911879744868251,-999.0,-999.0,-999.0,-1,-1,2,0,2,0,0.0,0.0,0.0,0.0,5.4,232958.200011,0.0,45.40340795875565,133.82379803431266,-1.0,1.0,0.0001610081972369375,,0.20910241698713095,0.0,9.564690972094734
347,347,347,348,7.1,-19.528,173.818,33.0,2000-02-25T01:43:58.639959Z,0,3,0,3,1.5,-999.0,0.3037681204769455,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.6,43813.550072,0.0,93.32220822640218,133.82379803431266,-1.0,1.0,0.0006622985865180988,,0.28893229459832365,0.0,10.383055325022175
348,348,348,349,7.1,-55.664,158.453,16.0,2008-04-12T00:30:12.600026Z,0,3,0,3,2.0,-999.0,0.5451001500787633,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,40.355552399307,133.82379803431266,1.0,3.0,0.0032705276104210068,,0.5193054922137312,0.0,5.776946412046199
349,349,349,350,7.1,30.013,57.794,33.0,1981-07-28T17:22:24.620018Z,0,1,0,1,2.0,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.1,2522.449988,0.0,9.957278268268427,133.82379803431266,-1.0,3.0,0.0,,34.25241349115761,0.0,0.02919502300934659
350,350,350,351,7.1,38.276,141.588,42.0,2011-04-07T14:32:43.289978Z,0,0,0,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,3.0,0.04006566820095546,0.0,0.09274058036815311,32.76535544009396,53.91383125004669
351,351,351,352,7.1,-11.132,162.136,33.0,1978-11-05T22:02:07.099961Z,5,12,5,15,1.0,-999.0,0.5922602078584429,0.1999999999999993,-999.0,21.971426971422947,2,2,10,5,13,5,6.9,83412.49994,6.9,83412.49994,6.3,279791.600018,18.272083645390452,128.3507243752479,133.82379803431266,1.0,3.0,0.02051148304153764,5.096443111865563,0.2676621550928269,0.9810763880320721,56.04079513892393
352,352,352,353,7.1,61.3464,-149.9552,46.7,2018-11-30T17:29:29.330016Z,0,5,0,7,1.2999999999999998,-999.0,8.355027231407181,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.8,367.89198,0.0,15.26090036699985,133.82379803431266,-1.0,2.0,0.13647067713939728,,0.15920037161574147,0.0,43.96974660898248
353,353,353,354,7.1,38.721,43.508,18.0,2011-10-23T10:41:23.249986Z,0,13,0,14,1.1999999999999993,-999.0,0.5784925642449608,-999.0,-999.0,-999.0,1,1,11,0,12,0,0.0,0.0,0.0,0.0,5.9,36251.610048,0.0,89.93102124138115,133.82379803431266,1.0,3.0,0.34590393354074517,,0.3724644209676749,0.0,37.587482755071036
354,354,354,355,7.1,5.358,31.848,16.0,1990-05-24T20:00:08.190001Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
