,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
60,-999.0,-999.0,-1,-1,61,4.055,0.5200000000000005,-999.0,35.0555,-119.197,4.69,2,2,2,2,0,0,0,0,2005-04-16T19:18:12.319982Z,131.2840505047933,-999.0
61,-999.0,-999.0,-1,-1,62,-1.33,-999.0,-999.0,36.3905,-117.85616,4.68,0,0,0,0,0,0,0,0,2009-10-03T01:09:18.520051Z,-999.0,-999.0
62,-999.0,-999.0,-1,-1,63,2.185,-999.0,-999.0,38.02767,-118.6425,4.67,0,0,0,0,0,0,0,0,2004-09-20T16:51:04.810028Z,-999.0,-999.0
63,-999.0,-999.0,1,1,64,7.5,1.0299999999999998,1.3999999999999995,36.58433,-121.18083,4.64,16,16,8,8,5,5,2,2,2011-08-27T07:18:21.149968Z,0.33008000220562633,0.6136363113093285
64,1.1373927941595396,0.7576778266315082,5,5,65,4.33,0.9899999999999998,0.34999999999999964,36.111999999999995,-117.89716000000001,4.64,60,60,32,32,47,47,34,34,2019-07-18T03:59:14.720037Z,1.1556441002457085,1.7497779975762622
65,-999.0,-999.0,1,1,66,6.575,0.9199999999999995,1.8499999999999996,36.64017,-121.251,4.6,7,7,4,4,1,1,1,1,2001-12-28T21:14:01.950030Z,0.5620679520447636,inf
66,-999.0,-999.0,1,1,67,7.659,1.8699999999999997,-999.0,37.90733,-122.6865,4.6,3,3,2,2,0,0,0,0,1999-08-18T01:06:18.939965Z,0.08578015829533331,-999.0
67,-999.0,-999.0,1,1,68,7.94,1.1199999999999997,0.9999999999999996,37.54033,-118.8675,4.6,14,14,10,10,2,2,1,1,2007-06-12T07:23:43.130026Z,0.9447454279967801,0.16792818504827006
68,1.2431328660203909,-999.0,2,2,69,-1.619,0.2999999999999998,1.1199999999999997,38.662,-119.56267,4.6,31,31,17,17,6,6,6,6,1996-12-12T18:35:49.830031Z,0.5436216325250002,3.114247091927518
69,-999.0,-999.0,3,3,70,5.77,0.3899999999999997,0.2599999999999998,38.76933,-122.91383,4.59,12,12,10,10,3,3,3,3,2000-01-11T14:19:52.089967Z,0.29803642975783845,0.12459936760632095
70,-999.0,-999.0,1,1,71,-1.38,1.15,1.0899999999999999,36.3995,-117.82733,4.58,18,18,16,16,3,3,3,3,2009-05-23T22:58:32.399965Z,0.6596106144569933,0.1210667720115248
71,-999.0,-999.0,-1,-1,72,-0.23,-999.0,-999.0,35.94917,-117.8015,4.58,0,0,0,0,0,0,0,0,2019-07-06T05:58:18.969971Z,-999.0,-999.0
72,-999.0,-999.0,1,1,73,6.31,0.8200000000000003,-999.0,36.6305,-121.24433,4.58,22,22,14,14,0,0,0,0,2017-11-13T19:31:29.049970Z,0.6468998446376538,-999.0
