,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
238,4.0,37.086,27.537,14.2,2000-02-28T07:45:01.540020Z,0,1,0,1,0,0,0,0,0,0
239,4.1,40.7989,44.3756,8.8,2014-07-06T23:08:34.070037Z,1,0,1,0,0,0,0,0,0,0
240,3.8,38.8662,42.4053,5.0,2014-07-23T10:46:36.299997Z,1,0,1,0,0,0,0,1,0,1
241,3.8,42.33,45.33,25.0,1996-09-08T20:26:22.800018Z,0,1,0,1,0,0,1,0,1,0
242,4.7,35.959,27.405,38.6,2001-12-21T14:25:25.990036Z,0,2,0,2,0,0,0,0,0,0
243,4.4,43.759,44.488,25.0,2001-12-23T07:29:07.020042Z,0,8,0,8,4,4,0,0,0,0
244,4.2,40.9188,44.2995,9.6,2018-06-06T13:07:16.029979Z,0,2,0,2,0,0,0,0,0,0
245,4.5,42.3975,45.0388,3.1,2006-05-23T08:33:10.369986Z,1,0,1,0,0,0,0,0,0,0
246,3.8,35.127,26.553,5.0,2002-06-30T01:14:22.220013Z,1,0,1,0,0,0,0,1,0,1
247,4.1,43.0338,45.9201,24.0,2006-03-27T12:19:14.960040Z,0,1,0,1,0,0,0,0,0,0
248,4.3,35.8093,29.4694,23.0,1995-02-04T19:03:44.159986Z,0,1,0,1,0,0,0,0,0,0
249,3.8,38.2101,27.0382,12.3,2016-09-23T05:07:00.439998Z,0,1,0,1,0,0,0,0,0,0
250,3.8,40.449,28.0579,9.1,2011-03-09T07:06:13.760039Z,1,0,1,0,0,0,0,0,0,0
251,3.9,35.826,26.8854,19.0,1996-12-23T08:02:35.939964Z,0,2,0,2,0,0,0,0,0,0
252,4.5,42.6192,45.6174,4.4,2007-07-10T08:01:39.899974Z,0,0,2,0,0,0,0,0,0,0
253,3.7,43.1519,42.7926,10.0,2007-02-10T05:53:39.380007Z,0,1,0,1,0,0,1,0,1,0
254,4.8,37.0407,43.7663,10.0,2012-09-13T02:42:22.040037Z,1,0,1,0,0,0,0,0,0,0
255,4.3,43.1471,45.8656,15.4,2007-02-03T10:30:23.770018Z,0,4,0,4,4,4,0,0,0,0
256,3.9,43.032,45.337,64.0,2007-04-13T01:59:57.200008Z,0,1,0,1,0,0,0,0,0,0
257,4.0,35.07,26.23,12.0,1996-03-31T02:16:15.600002Z,0,1,0,1,0,0,0,0,0,0
258,3.8,35.17,26.39,55.0,1996-12-09T16:16:07.400010Z,0,1,0,1,0,0,0,0,0,0
259,4.2,42.2222,45.6393,10.0,2007-03-22T03:17:26.509975Z,2,2,2,2,4,4,0,0,0,0
260,3.8,35.1431,26.382,10.0,2006-04-25T03:59:26.699996Z,1,0,1,0,0,0,0,0,0,0
261,4.2,42.5372,45.8515,8.0,2003-05-27T00:52:34.580033Z,1,0,1,0,0,0,0,0,0,0
262,3.8,36.41,25.59,10.0,2000-04-07T01:25:47.499971Z,1,0,1,0,0,0,0,0,0,0
263,3.9,43.4617,44.3883,11.1,2013-02-02T15:04:31.400027Z,1,0,1,0,0,0,0,0,0,0
264,4.3,43.35,45.89,8.0,2003-10-06T23:36:57.899983Z,0,1,0,1,0,0,0,0,0,0
265,3.7,35.3951,27.3348,18.0,1997-09-08T01:17:26.879975Z,0,1,0,1,0,0,1,0,1,0
266,3.9,35.4734,27.3694,18.5,1998-09-22T22:48:31.060027Z,1,0,1,0,0,0,0,0,0,0
267,3.9,35.3225,26.9398,19.0,1998-02-17T04:58:20.709956Z,1,0,1,0,0,0,0,0,0,0
268,4.8,43.5365,45.5235,19.2,2010-06-09T17:25:51.119995Z,0,5,0,5,0,0,0,0,0,0
269,4.2,43.4952,45.58,9.9,2006-10-26T17:41:02.230020Z,1,1,1,1,0,0,0,0,0,0
270,4.6,42.5327,45.7737,10.0,2006-08-27T01:23:42.130032Z,0,2,0,3,1,0,0,0,0,0
271,4.0,35.278,31.4337,31.3,2012-06-26T14:34:22.240015Z,2,0,2,0,0,0,0,0,0,0
272,4.0,40.5958,33.5566,11.0,1995-04-16T10:04:31.679986Z,0,1,0,1,0,0,0,0,0,0
273,3.8,41.422,43.9225,4.0,2006-12-24T22:49:12.640026Z,1,0,1,0,0,0,0,0,0,0
274,4.1,41.0321,43.8555,10.0,2006-12-27T13:46:01.750024Z,1,0,1,0,0,0,0,0,0,0
275,4.0,39.6956,38.0601,10.0,1999-12-28T11:22:33.519990Z,0,1,0,1,0,0,0,0,0,0
276,4.0,39.3107,27.8843,13.7,2017-08-09T20:14:08.959973Z,0,1,0,1,0,0,0,0,0,0
277,4.6,35.2777,27.0197,23.0,1996-03-02T17:50:45.129956Z,1,3,2,3,0,0,0,0,0,0
278,4.0,41.3137,43.8651,8.7,2006-09-21T06:09:04.170012Z,4,0,4,0,4,4,0,1,0,1
279,4.4,40.029,35.756,6.0,2001-04-07T04:09:36.210007Z,0,1,0,1,0,0,0,0,0,0
280,3.7,43.525,45.02,18.0,2006-03-08T22:07:10.899983Z,0,1,0,1,0,0,1,0,1,0
281,3.8,35.713,28.269,45.0,2001-04-11T23:07:53.720025Z,0,1,0,1,0,0,0,0,0,0
282,4.0,35.6087,26.7521,19.0,1998-01-13T22:45:36.220027Z,0,1,0,1,0,0,0,0,0,0
283,4.2,35.1182,38.198,13.0,2006-08-31T03:07:24.940043Z,0,1,0,1,0,0,0,0,0,0
284,4.2,42.2912,45.3878,1.9,2006-12-12T08:06:51.740035Z,1,1,2,1,4,0,0,0,0,0
285,4.1,43.4384,44.86,10.0,2006-10-20T21:09:38.719985Z,5,2,5,2,4,4,0,0,0,0
286,4.0,43.565,45.826,17.0,2006-07-23T01:31:14.100010Z,1,0,1,0,0,0,0,0,0,0
287,5.1,35.865,29.77,5.0,2001-10-30T21:00:05.410019Z,0,2,0,2,0,0,0,0,0,0
288,3.9,42.53,46.0,22.0,2007-01-03T20:23:35.299971Z,0,2,0,2,0,0,0,0,0,0
289,3.7,43.123,43.971,10.0,2007-01-28T15:13:23.699976Z,0,1,0,1,0,0,1,0,1,0
290,4.0,35.49,25.849,5.0,2001-11-26T20:43:50.489960Z,0,1,0,1,0,0,0,0,0,0
291,3.8,38.7442,43.9873,3.6,2010-08-09T09:21:46.899962Z,0,1,0,1,0,0,0,0,0,0
292,3.8,42.659,43.68,22.0,2007-01-19T07:10:16.800041Z,0,1,0,1,0,0,0,0,0,0
293,4.0,40.9869,33.923,12.0,1999-12-19T23:37:20.879963Z,0,1,0,1,0,0,0,0,0,0
294,4.1,37.545,42.559,10.0,1999-12-18T00:00:34.899982Z,0,2,0,2,0,0,0,0,0,0
295,4.3,42.5111,43.429,6.8,2007-02-02T19:13:16.329996Z,2,2,2,2,1,1,0,0,0,0
296,4.1,35.4326,27.3576,18.0,1996-02-22T08:53:02.759968Z,1,1,1,1,0,0,0,0,0,0
297,4.8,36.3131,28.1365,28.9,1998-02-24T15:11:43.940026Z,0,1,0,1,0,0,0,0,0,0
298,3.9,35.542,26.635,5.0,2001-10-20T23:10:57.489970Z,1,0,1,0,0,0,0,0,0,0
299,3.9,38.8974,35.5905,5.0,2015-03-26T02:14:31.719988Z,0,2,0,2,0,0,0,0,0,0
300,4.0,38.93,43.545,17.6,2014-12-05T11:25:03.399976Z,2,1,2,1,4,4,0,0,0,0
301,3.8,42.9954,45.2118,15.3,2014-12-31T00:12:36.210040Z,1,0,1,0,0,0,0,0,0,0
302,3.9,35.8948,45.6744,35.0,1999-04-30T15:08:35.459978Z,1,0,1,0,0,0,0,0,0,0
303,4.2,36.7054,31.7456,66.0,1999-06-04T10:30:40.000004Z,1,0,1,0,0,0,0,0,0,0
304,3.7,40.17,29.27,10.0,1997-04-04T10:03:37.599983Z,0,1,0,1,0,0,1,0,1,0
305,3.8,36.492,26.725,5.0,2001-10-07T13:56:44.529991Z,1,0,1,0,0,0,0,0,0,0
306,4.0,35.0,26.3176,29.0,1999-02-10T12:02:13.420007Z,0,1,0,1,0,0,0,0,0,0
307,3.8,40.4168,45.5354,5.5,2011-06-10T21:34:49.279957Z,0,1,0,1,0,0,0,0,0,0
308,3.8,39.0123,25.727,12.8,2008-01-06T06:53:54.019996Z,1,0,1,0,0,0,0,0,0,0
309,4.2,38.5418,44.366,5.5,2009-02-25T18:19:24.259960Z,1,2,1,2,4,4,0,0,0,0
310,4.0,42.4885,44.8955,11.4,2008-06-04T08:50:07.809991Z,0,3,0,3,4,4,1,0,1,0
311,3.8,35.8,26.13,10.0,1996-07-11T17:29:49.599973Z,0,1,0,1,0,0,0,0,0,0
312,4.2,43.0544,44.632,10.0,2003-04-03T02:37:30.700016Z,1,0,1,0,0,0,0,0,0,0
313,3.8,38.4961,41.4446,9.0,2005-07-08T16:14:37.960020Z,1,0,1,0,0,0,0,0,0,0
314,4.0,43.8454,43.0678,8.7,2014-03-07T15:18:25.810015Z,1,2,1,2,4,4,0,1,0,1
315,3.8,42.3747,40.9395,1.8,2014-03-13T16:04:07.139976Z,0,1,0,1,0,0,0,0,0,0
316,3.9,35.059,26.587,4.0,2000-08-09T12:00:01.440024Z,1,0,1,0,0,0,0,0,0,0
317,3.8,43.26,45.87,20.0,2005-06-21T12:13:32.699997Z,1,0,1,0,0,0,0,0,0,0
318,4.4,40.4165,30.0978,7.8,2014-10-22T17:11:06.430044Z,0,1,0,1,0,0,0,0,0,0
319,3.8,35.99,28.037,9.8,2000-07-16T02:56:16.819990Z,1,0,1,0,0,0,0,0,0,0
320,3.8,38.824,44.564,10.4,2014-10-13T12:06:30.099976Z,1,0,1,0,0,0,0,0,0,0
321,3.9,40.3422,45.9847,4.2,2008-11-13T13:57:14.879978Z,1,0,1,0,0,0,0,0,0,0
322,4.3,35.7851,45.1054,10.0,2008-03-20T09:32:01.600018Z,1,0,1,0,0,0,0,0,0,0
323,3.9,40.791,43.079,2.1,2014-09-19T11:05:29.000029Z,1,0,1,0,0,0,0,0,0,0
324,3.7,35.805,33.948,33.0,1999-07-02T07:33:44.699958Z,1,0,1,0,0,0,0,1,0,1
325,4.4,41.9022,45.8208,10.0,2004-06-12T23:08:09.859980Z,1,0,1,0,0,0,0,0,0,0
326,3.8,37.5932,29.2741,9.0,1995-07-23T07:05:06.629997Z,0,1,0,1,0,0,0,0,0,0
327,4.2,35.3748,26.492,28.0,1996-12-17T22:14:54.090038Z,1,0,7,0,4,0,0,0,0,0
328,5.0,38.3655,45.2946,17.7,1998-11-18T11:37:20.739992Z,0,1,0,1,0,0,0,0,0,0
329,4.0,35.197,27.125,45.5,2001-02-11T09:55:37.349993Z,0,1,0,1,0,0,0,0,0,0
330,6.1,39.5211,40.1322,23.7,1995-12-05T18:52:41.020030Z,2,5,2,5,2,2,0,0,0,0
331,3.9,36.4707,26.5319,5.0,2003-08-02T08:44:28.740024Z,0,1,0,1,0,0,0,0,0,0
332,4.8,35.108,27.7059,31.9,2003-04-19T20:55:50.840026Z,0,3,0,3,1,1,0,0,0,0
333,4.2,41.517,44.1896,3.9,2011-04-07T13:40:16.620041Z,0,1,0,1,0,0,0,0,0,0
334,3.9,39.5939,44.6063,13.2,2017-11-10T19:53:17.169991Z,0,1,0,1,0,0,0,0,0,0
335,3.8,41.1783,43.09,9.8,2015-08-05T04:36:55.169967Z,0,2,0,2,0,0,1,0,1,0
336,4.3,42.4427,43.8267,5.2,2007-11-05T10:02:42.939970Z,2,1,2,1,0,0,0,0,0,0
337,4.5,35.2235,27.7486,14.3,1999-10-24T01:22:13.830008Z,0,1,0,1,0,0,0,0,0,0
338,4.0,38.6541,43.0617,7.1,2015-08-24T06:27:18.360003Z,0,1,0,1,0,0,0,0,0,0
339,3.8,38.551,44.395,8.0,2015-06-11T23:43:05.700030Z,0,1,0,1,0,0,0,0,0,0
340,4.2,37.555,29.5617,16.4,2015-07-08T22:14:02.200015Z,0,1,0,1,0,0,0,0,0,0
341,4.8,37.0981,31.9576,22.0,2018-04-13T17:14:01.859971Z,0,3,0,3,2,2,0,0,0,0
342,4.1,43.3745,44.9145,12.7,2018-10-17T15:55:49.449968Z,1,0,1,0,0,0,0,0,0,0
343,3.9,43.2072,45.9936,8.8,2003-02-28T03:04:31.370043Z,1,0,1,0,0,0,0,0,0,0
344,3.7,38.894,27.8268,2.6,2011-08-04T08:57:59.550020Z,0,1,0,1,0,0,0,0,0,0
345,3.8,38.4812,39.156,0.6,2018-03-30T21:05:37.569986Z,1,0,1,0,0,0,0,0,0,0
346,3.9,35.1327,27.7247,10.0,2006-02-06T12:43:51.510027Z,1,0,1,0,0,0,0,0,0,0
347,4.8,38.653,27.87,27.2,2002-01-21T14:34:25.570041Z,0,2,0,2,0,0,0,0,0,0
348,4.0,36.7159,26.4231,24.0,2003-07-29T09:10:35.259972Z,0,1,0,1,0,0,0,0,0,0
349,3.7,38.7026,38.0744,16.2,2018-06-18T05:12:26.580042Z,0,1,0,1,0,0,0,0,0,0
350,4.1,43.9834,44.2535,16.4,2003-03-23T22:01:07.540035Z,0,4,0,4,4,4,0,0,0,0
351,3.9,40.4348,26.1092,12.7,2005-03-27T15:25:59.150032Z,0,1,0,1,0,0,0,0,0,0
352,4.3,38.4678,45.4926,2.4,2011-01-14T03:21:42.880028Z,1,0,1,0,0,0,0,0,0,0
353,4.1,38.2459,38.7991,5.7,2018-01-19T13:53:14.349981Z,0,1,0,1,0,0,0,0,0,0
354,5.7,35.5969,28.9489,56.7,2012-07-09T13:55:00.609976Z,0,0,2,0,0,0,0,0,0,0
355,3.6,37.8476,27.7182,10.0,1997-02-08T01:50:50.030013Z,0,1,0,1,0,0,1,0,1,0
356,4.1,36.2834,45.681,1.3,2011-02-28T11:00:24.750030Z,0,1,0,1,0,0,0,0,0,0
357,3.9,43.18,45.35,20.0,2006-03-09T03:25:32.399986Z,0,1,0,1,0,0,0,0,0,0
358,4.4,36.4438,27.118,35.0,1997-02-25T21:25:34.120043Z,3,1,4,1,4,4,0,0,0,0
359,3.9,38.1255,39.034,11.1,2012-04-10T16:40:34.099970Z,1,0,1,0,0,0,0,0,0,0
360,3.7,37.8878,30.5494,7.0,1996-06-11T20:17:06.180034Z,1,0,1,0,0,0,0,0,0,0
361,4.2,38.6546,43.1646,12.9,2018-01-11T15:39:53.149965Z,2,1,2,1,0,0,0,0,0,0
362,3.8,39.468,27.862,3.9,2000-06-20T06:11:54.740028Z,0,1,0,1,0,0,0,0,0,0
363,4.4,43.791,45.092,43.0,2001-05-07T20:39:16.890016Z,2,2,2,2,0,0,0,0,0,0
364,3.7,40.3855,34.3724,1.0,2015-07-05T02:24:01.330045Z,1,0,1,0,0,0,0,0,0,0
365,3.6,37.542,27.0024,11.5,2007-11-13T18:07:51.979959Z,1,0,1,0,0,0,0,1,0,1
366,4.2,41.0382,43.4654,6.7,2015-06-20T20:15:37.470034Z,0,3,0,3,0,0,0,0,0,0
367,3.7,40.3554,42.2794,8.2,2015-06-22T04:55:02.739998Z,1,0,1,0,0,0,0,0,0,0
368,4.1,38.6332,44.7806,13.6,2009-05-27T10:55:58.199977Z,0,1,0,1,0,0,0,0,0,0
369,4.0,35.786,28.179,12.6,2001-02-11T11:08:27.120015Z,0,1,0,1,0,0,0,0,0,0
370,3.9,38.6442,26.3375,12.0,1999-01-10T08:34:29.070022Z,1,2,1,2,4,4,0,0,0,0
371,3.8,40.759,35.291,10.0,1999-03-15T07:27:24.999956Z,0,1,0,1,0,0,0,0,0,0
372,4.8,36.1637,31.1358,57.8,1999-04-23T18:19:48.689992Z,1,0,1,0,0,0,0,0,0,0
373,4.3,41.9503,42.665,8.9,2009-02-22T18:03:01.730044Z,1,0,1,0,0,0,0,0,0,0
374,4.6,35.9201,27.5325,22.3,2013-07-16T20:42:19.450019Z,2,0,2,0,0,0,0,0,0,0
375,3.6,41.6206,45.2281,17.9,2015-05-27T22:18:57.460001Z,0,1,0,1,0,0,1,0,1,0
376,4.0,35.0169,34.4442,45.9,2003-05-13T19:52:31.550012Z,1,0,1,0,0,0,0,0,0,0
377,3.7,35.9926,30.6447,19.7,2015-12-02T02:07:22.219964Z,0,1,0,1,0,0,0,0,0,0
378,4.1,40.2548,44.7963,7.0,2009-06-18T07:34:54.679985Z,0,1,0,1,0,0,0,0,0,0
379,4.3,42.3529,45.1543,8.4,2009-07-27T16:13:23.839964Z,1,2,1,2,3,3,0,0,0,0
380,3.9,35.1811,27.1458,1.7,2015-10-28T01:08:41.729967Z,1,0,1,0,0,0,0,0,0,0
381,4.0,38.8805,43.8275,2.0,2009-07-05T23:48:25.150027Z,0,1,0,1,0,0,0,0,0,0
382,4.0,40.0249,36.4465,2.1,2014-06-23T10:13:09.949956Z,0,1,0,1,0,0,0,0,0,0
383,4.8,40.8228,31.8538,10.1,2013-11-24T20:49:38.839992Z,0,1,0,1,0,0,0,0,0,0
384,3.7,35.4455,28.8583,31.3,2014-06-19T19:39:16.389991Z,0,1,0,1,0,0,0,0,0,0
385,3.9,35.033,33.8746,59.6,2014-06-30T16:35:22.690002Z,1,0,1,0,0,0,0,0,0,0
386,3.8,36.9818,28.3212,6.4,2014-03-21T15:24:48.389986Z,1,0,1,0,0,0,0,0,0,0
387,4.0,38.371,26.619,10.0,1999-08-22T17:40:02.999975Z,0,1,0,1,0,0,0,0,0,0
388,4.4,38.2412,42.8612,9.9,2015-01-21T13:58:05.069999Z,0,2,0,2,0,0,0,0,0,0
389,3.8,38.1257,38.4663,1.6,2015-02-12T18:52:05.950013Z,1,0,1,0,0,0,0,0,0,0
390,4.2,38.4341,45.1916,0.6,2008-02-16T07:04:37.550010Z,1,0,1,0,0,0,0,0,0,0
391,4.0,35.1232,25.8612,7.5,2015-01-04T06:42:44.090035Z,2,1,2,1,4,4,0,0,0,0
392,4.3,37.3691,36.2962,2.7,2015-01-22T19:27:46.670025Z,1,0,1,0,0,0,0,0,0,0
393,3.8,35.183,26.1204,37.2,2015-02-22T05:10:10.089985Z,2,0,2,0,0,0,0,1,0,1
394,4.3,38.7279,43.841,4.6,2008-04-05T14:23:11.269967Z,1,0,1,0,0,0,0,0,0,0
395,3.8,38.8818,32.7565,0.0,2008-04-12T11:14:30.169967Z,0,1,0,1,0,0,0,0,0,0
396,3.9,39.3753,40.894,7.2,2008-03-25T19:14:42.599957Z,0,1,0,1,0,0,0,0,0,0
397,3.7,41.3803,44.0434,8.5,2017-04-18T08:28:59.860009Z,1,0,1,0,0,0,0,0,0,0
398,4.1,42.533,43.674,12.0,2006-10-19T19:01:52.000003Z,2,0,2,0,0,0,0,0,0,0
399,4.2,42.6022,43.4872,10.0,2006-12-03T07:30:54.860022Z,4,0,4,0,4,4,0,0,0,0
400,3.8,41.1942,44.0569,9.3,2006-10-26T15:59:19.779967Z,0,1,0,1,0,0,0,0,0,0
401,3.8,36.5852,25.2449,7.0,2003-04-18T18:39:33.000023Z,0,1,0,1,0,0,0,0,0,0
402,3.7,36.9427,28.7462,10.3,2017-02-26T12:55:23.309987Z,0,1,0,1,0,0,0,0,0,0
403,3.8,39.9164,42.6031,3.2,2010-08-21T06:40:14.449990Z,0,1,0,1,0,0,0,0,0,0
404,4.3,42.4852,45.5853,9.1,2006-04-08T06:07:33.800013Z,6,3,6,3,4,4,0,0,0,0
405,3.7,43.2982,43.5971,10.0,2006-05-03T00:23:04.850042Z,0,1,0,1,0,0,0,0,0,0
406,4.3,43.371,44.6141,5.5,2006-04-29T12:06:56.339997Z,0,2,0,2,0,0,0,0,0,0
407,4.1,43.849,44.526,12.0,2006-08-04T11:05:34.900017Z,1,1,1,1,0,0,0,0,0,0
408,4.4,43.244,45.1244,9.0,2006-08-31T11:54:36.810001Z,4,1,8,1,4,4,0,0,0,0
409,4.2,38.35,44.4833,15.0,2010-06-19T13:05:07.250010Z,1,1,1,1,0,0,0,0,0,0
410,3.6,43.19,44.3,9.0,2006-06-20T12:04:35.699983Z,1,0,1,0,0,0,0,1,0,1
411,3.6,43.027,44.3683,16.2,2007-02-25T02:35:17.489966Z,0,2,0,2,0,0,2,0,2,0
412,4.1,41.3592,44.0075,10.0,2016-10-17T08:11:01.410025Z,0,1,0,1,0,0,0,0,0,0
413,3.8,41.0992,43.9029,7.6,2009-11-08T07:25:42.320036Z,0,1,0,1,0,0,0,0,0,0
414,3.7,43.6514,44.1197,17.7,2007-03-22T17:45:19.939968Z,1,0,1,0,0,0,0,0,0,0
415,3.9,43.387,45.041,13.0,2007-03-25T21:10:56.399980Z,6,0,6,0,4,4,0,0,0,0
416,3.9,36.204,31.1718,53.6,2017-02-05T10:34:51.199970Z,1,0,1,0,0,0,0,0,0,0
417,3.8,40.6505,34.8359,8.9,2014-04-14T18:40:14.270017Z,0,1,0,1,0,0,0,0,0,0
418,3.6,41.9237,44.047,4.0,2016-12-04T23:24:43.769978Z,0,1,0,1,0,0,1,0,1,0
419,4.0,35.1277,26.899,23.0,1996-11-11T10:23:45.429994Z,1,2,1,2,4,4,0,0,0,0
420,3.8,35.6108,27.0063,16.0,1996-12-06T04:00:21.670016Z,1,2,1,2,4,4,0,0,0,0
421,3.8,35.61,25.94,5.0,1996-12-14T16:16:28.299997Z,1,0,1,0,0,0,0,0,0,0
422,4.0,37.28,26.59,10.0,1997-02-11T22:27:19.400026Z,1,0,1,0,0,0,0,0,0,0
423,3.8,40.4897,33.4141,0.9,2011-10-15T02:09:58.009966Z,1,0,1,0,0,0,0,0,0,0
424,4.6,35.6207,26.7325,28.1,1996-11-21T13:19:55.980021Z,1,2,3,2,1,1,0,0,0,0
425,3.6,38.9748,29.8143,2.2,2007-11-18T10:48:24.529998Z,1,0,1,0,0,0,0,0,0,0
426,3.9,35.56,27.58,11.0,1999-10-24T12:12:03.000041Z,2,1,2,1,4,4,0,0,0,0
427,4.3,38.8955,44.5556,3.6,2007-04-09T21:26:49.529964Z,0,1,0,1,0,0,0,0,0,0
428,3.7,39.9177,38.964,2.6,2007-05-08T09:37:12.760028Z,1,0,1,0,0,0,0,0,0,0
429,3.9,40.6392,27.2133,7.1,2007-08-18T07:37:35.800002Z,1,0,1,0,0,0,0,0,0,0
430,3.6,38.192,42.664,1.5,2000-12-31T19:09:58.810006Z,1,0,1,0,0,0,0,0,0,0
431,3.8,39.2324,41.7249,0.8,2008-07-12T05:54:04.329992Z,0,1,0,1,0,0,0,0,0,0
432,4.3,40.3762,27.4287,8.0,2008-07-15T09:19:49.539997Z,0,1,0,1,0,0,0,0,0,0
433,3.5,35.4977,29.5328,10.0,2004-08-21T23:56:46.810030Z,0,1,0,1,0,0,1,0,1,0
434,3.6,40.4021,25.9786,8.0,2004-09-18T21:40:03.280024Z,1,0,1,0,0,0,0,0,0,0
435,3.8,36.661,25.698,9.2,2000-06-03T13:32:01.390018Z,0,1,0,1,0,0,0,0,0,0
436,3.8,36.6,25.4,5.0,2000-04-10T04:04:57.700041Z,2,4,2,4,4,4,0,0,0,0
437,3.7,40.991,33.603,10.0,2000-06-07T02:10:32.259962Z,2,0,2,0,0,0,0,0,0,0
438,5.1,35.6607,31.5401,59.7,2005-05-14T23:46:48.309977Z,1,0,1,0,0,0,0,0,0,0
439,3.5,37.109,26.743,57.0,2000-09-04T15:17:53.659968Z,0,2,0,2,0,0,2,0,2,0
440,3.7,40.0037,42.2076,2.0,2005-06-01T04:26:18.859980Z,0,1,0,1,0,0,0,0,0,0
441,3.7,37.831,27.556,3.3,2000-08-24T17:52:35.799975Z,0,1,0,1,0,0,0,0,0,0
442,3.8,43.0918,45.0805,7.3,2005-06-21T01:24:27.429987Z,1,1,1,1,0,0,0,0,0,0
443,3.6,38.904,26.796,19.3,2000-08-10T23:59:22.309991Z,0,1,0,1,0,0,0,0,0,0
444,3.9,35.609,27.667,0.7,2000-08-07T04:46:13.919984Z,1,0,1,0,0,0,0,0,0,0
445,4.2,35.722,28.305,37.0,2000-08-30T09:38:53.050039Z,10,2,10,2,4,4,0,0,0,0
446,3.5,38.693,39.827,10.0,2000-01-12T02:47:53.910034Z,0,1,0,1,0,0,1,0,1,0
447,3.6,35.13,28.9577,35.0,2006-09-28T21:53:28.300009Z,0,1,0,1,0,0,0,0,0,0
448,3.5,36.53,25.56,5.0,1999-11-07T07:20:14.099999Z,0,1,0,1,0,0,1,0,1,0
449,3.8,37.713,38.45,11.0,1999-11-08T20:14:17.300000Z,0,1,0,1,0,0,0,0,0,0
450,3.7,38.38,25.84,10.0,1999-12-13T11:16:04.599982Z,1,1,1,1,0,0,0,0,0,0
451,4.0,38.7686,42.3279,10.0,2007-01-03T14:42:01.579999Z,0,1,0,1,0,0,0,0,0,0
452,3.9,42.648,40.122,6.0,2005-03-15T23:08:27.200028Z,0,1,0,1,0,0,0,0,0,0
453,3.5,41.6945,32.4319,1.8,2006-04-20T14:50:21.909955Z,1,0,1,0,0,0,0,1,0,1
454,5.3,42.6504,43.4989,23.5,2006-02-06T04:08:03.950017Z,0,39,0,83,1,1,0,0,0,0
455,3.7,37.066,27.412,5.0,2000-10-04T13:51:50.039997Z,0,1,0,1,0,0,0,0,0,0
456,3.5,36.716,25.747,5.0,2000-02-23T05:03:22.189965Z,2,0,2,0,0,0,0,2,0,2
457,5.0,37.177,35.283,10.0,2000-03-08T17:14:45.829970Z,2,0,2,0,0,0,0,0,0,0
458,4.3,35.974,30.364,53.5,2000-05-03T03:11:55.360031Z,1,0,1,0,0,0,0,0,0,0
459,4.3,43.4235,44.9198,10.0,2005-05-02T05:25:50.820006Z,1,0,1,0,0,0,0,0,0,0
460,3.5,37.6237,44.211,10.0,2005-03-04T00:03:43.349965Z,0,1,0,1,0,0,1,0,1,0
461,3.5,40.9345,43.3629,7.8,2010-08-05T22:56:23.990030Z,1,0,1,0,0,0,0,1,0,1
462,4.8,38.804,42.4262,11.1,1997-11-03T08:07:58.300004Z,0,3,0,3,0,0,0,0,0,0
463,3.8,38.81,26.19,10.0,2001-04-19T21:52:39.059962Z,0,1,0,1,0,0,0,0,0,0
464,3.7,38.32,36.56,8.0,1997-10-14T17:20:03.899991Z,0,1,0,1,0,0,0,0,0,0
465,3.8,35.26,26.67,5.0,1997-10-07T11:32:57.700029Z,1,0,1,0,0,0,0,0,0,0
466,4.1,38.5322,44.6087,3.2,2010-08-28T02:10:37.169993Z,2,0,2,0,0,0,0,0,0,0
467,3.9,36.16,25.96,25.0,1997-10-17T21:12:23.700010Z,1,0,1,0,0,0,0,0,0,0
468,3.8,37.6101,43.7992,3.4,2010-09-27T04:26:09.900041Z,1,0,1,0,0,0,0,0,0,0
469,5.1,35.8319,26.8617,14.1,2004-02-07T21:17:21.370041Z,0,1,2,1,1,0,0,0,0,0
470,3.5,39.8973,29.198,6.6,2004-02-07T14:53:16.200008Z,1,0,1,0,0,0,0,1,0,1
471,3.8,35.72,26.54,5.0,1998-04-29T00:18:48.500035Z,1,0,1,0,0,0,0,0,0,0
472,4.4,41.4399,42.6887,10.5,2010-05-30T23:04:13.010017Z,0,2,0,2,0,0,0,0,0,0
473,4.1,35.0021,26.9839,8.0,2003-12-17T23:28:58.780011Z,0,1,0,1,0,0,0,0,0,0
474,3.7,35.086,26.21,5.0,2001-03-11T00:26:49.029967Z,0,1,0,1,0,0,0,0,0,0
475,4.0,35.8786,31.106,54.0,1998-01-19T21:52:45.570026Z,1,0,1,0,0,0,0,0,0,0
476,3.9,35.6385,27.0612,19.0,1998-01-21T01:45:46.179961Z,2,0,2,0,0,0,0,0,0,0
477,4.8,39.573,38.2035,0.9,2003-09-24T08:13:08.819965Z,0,1,0,1,0,0,0,0,0,0
478,3.7,40.6727,32.9395,6.0,2003-07-04T10:42:35.949973Z,0,1,0,1,0,0,0,0,0,0
479,3.5,38.35,26.85,12.0,1997-08-23T22:40:31.899962Z,1,0,1,0,0,0,0,1,0,1
480,3.6,35.0337,26.363,26.9,2011-02-23T12:08:38.650043Z,1,0,1,0,0,0,0,0,0,0
