,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
252,-999.0,-999.0,0,0,253,10.526,0.8400000000000003,-999.0,36.64617,-121.26783,4.2,1,1,0,0,1999-01-18T08:48:36.710003Z,inf,-999.0
253,-999.0,-999.0,0,0,254,8.049,-999.0,0.31999999999999984,37.5515,-118.8235,3.71,0,0,2,2,2005-10-03T09:19:03.390036Z,-999.0,0.07357722813635977
254,-999.0,-999.0,0,0,255,11.545,-999.0,0.38000000000000034,35.7455,-118.009,3.74,0,0,1,1,2000-01-26T11:02:03.440000Z,-999.0,inf
255,-999.0,-999.0,0,0,256,39.785,0.5800000000000001,1.0699999999999998,40.293,-125.197,4.42,1,1,1,1,2002-03-27T03:53:04.949985Z,inf,inf
256,-999.0,-999.0,0,0,257,10.44,-999.0,0.7600000000000002,36.22717,-120.35283999999999,4.11,0,0,1,1,2015-03-27T13:30:14.329957Z,-999.0,inf
257,-999.0,-999.0,0,0,258,6.664,0.5499999999999998,-999.0,40.63483,-125.29483,3.9,1,1,0,0,1994-03-02T10:21:43.950035Z,inf,-999.0
258,-999.0,-999.0,1,1,259,5.345,1.2000000000000002,1.2000000000000002,36.885329999999996,-121.61333,4.9,2,2,1,4,1996-04-19T00:52:41.440014Z,702.2963009019998,inf
259,-999.0,-999.0,0,0,260,3.985,-999.0,0.06999999999999984,36.6815,-121.30466000000001,3.42,0,0,1,1,1996-05-30T22:02:57.759996Z,-999.0,inf
260,-999.0,-999.0,0,0,261,5.252999999999999,-999.0,0.5,36.9085,-121.64083000000001,3.85,0,0,1,1,2010-08-10T00:51:10.830014Z,-999.0,inf
261,-999.0,-999.0,0,0,262,4.306,1.0500000000000003,0.20000000000000018,40.29167,-124.5095,4.4,1,1,1,1,1997-12-18T21:19:35.229996Z,inf,inf
262,-999.0,-999.0,0,0,263,4.489,0.26000000000000023,-999.0,36.70284,-121.33583,3.6,1,1,0,0,1995-11-12T20:59:00.199972Z,inf,-999.0
263,-999.0,-999.0,0,0,264,1.825,0.3500000000000001,-999.0,38.79567,-122.76083,4.25,2,2,0,0,2012-05-05T09:23:23.059972Z,0.24585347064544247,-999.0
264,-999.0,-999.0,0,0,265,1.03,-999.0,0.7999999999999998,38.823,-122.79683999999999,4.14,0,0,1,1,1995-01-16T01:34:38.460026Z,-999.0,inf
265,-999.0,-999.0,0,0,266,22.774,-999.0,0.16999999999999993,40.37017,-125.41967,3.51,0,0,1,1,1994-11-03T13:31:41.079969Z,-999.0,inf
266,-999.0,-999.0,0,0,267,9.955,-999.0,0.96,37.411,-118.6215,4.5,0,0,2,2,1985-08-27T03:04:06.339963Z,-999.0,0.04541302436033892
267,-999.0,-999.0,0,0,268,5.525,0.9600000000000004,-999.0,38.66033,-119.55483000000001,4.4,2,2,0,0,2000-09-26T07:20:29.589968Z,340.47919351082146,-999.0
268,-999.0,-999.0,0,0,269,8.84,-999.0,0.2200000000000002,35.45917,-120.00017,3.56,0,0,1,1,2016-02-08T06:20:42.210029Z,-999.0,inf
269,-999.0,-999.0,0,0,270,4.218,-999.0,0.43000000000000016,40.49667,-124.93316999999999,3.77,0,0,1,1,1998-03-24T07:00:26.840014Z,-999.0,inf
270,-999.0,-999.0,0,0,271,11.7,-999.0,0.06000000000000005,35.0535,-118.92316000000001,3.4,0,0,1,1,2019-07-02T22:40:56.490012Z,-999.0,inf
271,-999.0,-999.0,1,1,272,10.902999999999999,1.5,-999.0,38.06183,-119.11916000000001,5.8,5,5,0,0,1990-10-24T06:15:19.949969Z,0.3726753694632418,-999.0
272,-999.0,-999.0,1,1,273,-0.032,0.6999999999999997,0.6999999999999997,41.57183,-121.6115,4.3,2,2,2,2,1988-09-30T00:30:13.969984Z,0.5005145625026195,5.343983364012055
273,-999.0,-999.0,0,0,274,15.517000000000001,-999.0,0.20000000000000018,36.08283,-120.14783,3.54,0,0,1,1,2005-06-16T11:37:51.460033Z,-999.0,inf
274,-999.0,-999.0,0,0,275,1.433,0.3600000000000003,-999.0,38.81033,-122.80967,3.7,1,1,0,0,2009-02-20T10:29:27.610013Z,inf,-999.0
