,c_type,c_type60,depth0,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0
60,1,1,51.34,42.3258333333333,143.080166666667,5.6,2,2,0,0,5,5,2,2,2004-11-27T07:42:37.550015Z
61,-1,-1,5.62,36.533333333333296,140.536666666667,5.6,1,1,1,1,1,1,0,0,1992-05-11T19:07:53.200045Z
62,-1,-1,51.96,37.079666666666704,141.1205,5.6,0,0,0,0,0,0,0,0,2005-10-22T22:12:46.779986Z
63,1,1,53.11,36.096166666666704,139.860833333333,5.6,12,12,1,1,6,6,1,1,1996-12-21T10:28:47.709988Z
64,1,1,3.16,36.328166666666704,137.625666666667,5.6,162,162,15,15,142,142,17,17,1998-08-16T03:31:07.830012Z
65,-1,-1,8.9,38.8976666666667,140.651,5.6,0,0,0,0,0,0,0,0,1996-08-11T03:54:12.240034Z
66,-1,-1,11.55,38.4345,141.164166666667,5.6,0,0,0,0,0,0,0,0,2003-07-26T00:13:08.250019Z
67,1,1,50.65,35.733833333333294,140.694666666667,5.6,20,20,3,3,2,2,0,0,2005-06-20T01:15:14.199987Z
68,-1,-1,12.0,38.411666666666704,140.536666666667,5.6,1,1,0,0,0,0,0,0,1992-01-22T10:06:56.000044Z
69,-1,-1,6.8,35.139333333333305,133.150166666667,5.6,0,0,0,0,0,0,0,0,2000-10-08T13:17:55.280002Z
70,-1,-1,65.83,34.0308333333333,135.4705,5.6,1,1,1,1,0,0,0,0,1999-08-21T05:33:11.350015Z
71,1,1,16.16,37.891166666666706,139.248,5.6,124,124,17,17,14,14,1,1,1995-04-01T12:49:34.769964Z
72,1,1,16.04,31.1016666666667,130.35333333333298,5.6,2,2,1,1,2,2,0,0,1992-09-23T22:38:37.499969Z
73,-1,-1,0.14,34.96,139.157833333333,5.5,0,0,0,0,0,0,0,0,1997-03-03T23:09:43.239970Z
74,-1,-1,12.04,38.500333333333295,141.1895,5.5,0,0,0,0,0,0,0,0,2003-07-26T16:56:44.530001Z
75,1,1,0.63,37.295,139.891666666667,5.5,36,36,3,3,1,1,0,0,1994-12-18T20:07:33.900036Z
76,1,1,53.04,42.312833333333295,143.0695,5.5,2,2,0,0,4,4,3,3,2010-10-14T22:58:55.500031Z
77,1,1,9.64,35.37,133.739333333333,5.5,34,34,4,4,1,1,0,0,2002-09-16T10:10:49.859970Z
78,2,2,4.99,35.348333333333294,140.393333333333,5.5,14,14,2,2,1,1,0,0,1990-08-23T08:47:07.200038Z
79,1,1,19.59,35.4758333333333,138.947666666667,5.5,18,18,0,0,1,1,1,1,1996-03-06T23:35:28.719970Z
80,1,1,7.78,35.1756666666667,136.563166666667,5.5,30,30,4,4,2,2,2,2,1998-04-22T20:32:48.419984Z
81,1,1,8.91,35.262,133.376666666667,5.5,41,41,3,3,10,10,3,3,1997-09-04T05:15:43.220043Z
82,1,1,6.08,36.045,139.89666666666702,5.4,6,6,0,0,4,4,1,1,1993-05-21T11:36:37.900021Z
83,-1,-1,12.0,34.787,135.442666666667,5.4,0,0,0,0,0,0,0,0,1995-01-17T07:38:36.349986Z
84,5,5,1.49,37.21,138.556666666667,5.4,78,78,20,20,0,0,0,0,1990-12-07T18:38:18.499985Z
85,1,1,8.18,35.1518333333333,135.66,5.4,4,4,0,0,1,1,0,0,2001-08-25T22:21:25.120013Z
86,1,1,5.8,36.4366666666667,140.61,5.4,1,1,0,0,2,2,0,0,1990-05-03T16:45:43.400043Z
87,-1,-1,1.14,34.995,134.285,5.4,0,0,0,0,0,0,0,0,1990-09-29T07:57:12.799985Z
88,-1,-1,9.2,43.25,145.705,5.4,0,0,0,0,0,0,0,0,1991-07-10T14:52:05.399969Z
89,-1,-1,37.46,34.2156666666667,136.714333333333,5.4,0,0,0,0,0,0,0,0,2004-01-06T14:50:52.039967Z
90,-1,-1,16.52,43.6816666666667,143.41,5.4,1,1,0,0,0,0,0,0,1990-08-16T08:08:57.400015Z
91,1,1,15.97,34.7911666666667,136.407666666667,5.4,6,6,3,3,1,1,0,0,2007-04-15T12:19:29.530017Z
92,-1,-1,10.61,39.135,141.788333333333,5.4,0,0,0,0,0,0,0,0,1993-05-06T03:21:32.399970Z
93,-1,-1,3.77,35.5133333333333,136.505,5.4,0,0,0,0,0,0,0,0,1992-07-30T20:16:39.199985Z
94,-1,-1,27.19,37.051666666666705,137.101666666667,5.4,1,1,0,0,0,0,0,0,1990-05-17T10:04:07.799980Z
