,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1466,-999.0,-999.0,0,0,1467,2.5,-999.0,0.26000000000000023,36.111999999999995,-117.876,2.87,0,0,1,1,2016-11-28T09:11:41.670032Z,-999.0,inf
1467,-999.0,-999.0,1,1,1468,5.1,0.5999999999999996,0.8699999999999997,34.293,-116.92299999999999,3.57,1,1,2,2,1987-12-01T11:13:19.640003Z,inf,0.16974528756571103
1468,-999.0,-999.0,0,0,1469,3.2,-999.0,1.4200000000000004,32.958,-115.76,4.03,0,0,1,1,2016-07-31T16:21:05.830015Z,-999.0,inf
1469,-999.0,-999.0,0,0,1470,3.1,1.0,-999.0,34.303000000000004,-116.863,3.87,2,2,0,0,2016-02-16T09:24:20.700003Z,0.3864015802337095,-999.0
1470,-999.0,-999.0,0,0,1471,11.8,0.96,-999.0,32.981,-115.581,3.57,1,1,0,0,2015-07-02T19:38:39.760015Z,inf,-999.0
1471,-999.0,-999.0,0,0,1472,23.8,0.71,-999.0,32.582,-115.572,3.32,1,1,0,0,1987-11-24T15:34:14.970004Z,inf,-999.0
1472,-999.0,-999.0,0,0,1473,9.2,-999.0,0.8200000000000003,32.55,-115.67399999999999,3.43,0,0,1,1,2014-09-04T22:07:04.250029Z,-999.0,inf
1473,-999.0,-999.0,4,4,1474,11.6,0.050000000000000266,-999.0,32.647,-117.15299999999999,2.93,5,5,0,0,1987-09-13T11:13:09.329981Z,0.8402879153391569,-999.0
1474,-999.0,-999.0,0,0,1475,8.3,-999.0,0.6600000000000001,35.844,-117.77799999999999,3.27,0,0,1,1,2012-08-29T01:34:35.439997Z,-999.0,inf
1475,-999.0,-999.0,0,0,1476,1.2,0.4600000000000004,0.9600000000000004,36.035,-117.781,3.74,4,4,2,2,2010-11-25T04:01:15.649969Z,0.6006867121978504,459.3423371890398
1476,-999.0,-999.0,0,0,1477,2.3,-999.0,0.3400000000000003,33.93,-116.035,2.95,0,0,1,1,1989-04-24T14:25:25.760034Z,-999.0,inf
1477,-999.0,-999.0,1,1,1478,4.3,0.6900000000000004,-999.0,36.426,-118.025,4.4,12,12,0,0,1988-07-05T18:18:47.880032Z,0.3355357559872099,-999.0
