MAG,Time,Lat,Lon,Depth,clID
7.0,1995-05-27T13:03:56.160001Z,52.560000,142.810000,33.0,1101
7.0,1995-01-06T22:37:37.919997Z,40.230000,142.240000,57.0,168
7.0,2006-08-20T03:41:45.600008Z,-61.030000,-34.370000,10.0,2540
7.0,1992-05-27T05:13:37.919999Z,-11.040000,165.180000,33.0,1564
6.9,2007-04-01T21:11:31.199993Z,-7.310000,155.740000,10.0,2621
6.9,1991-05-19T00:58:01.919999Z,1.080000,122.900000,33.0,1011
6.9,2008-02-08T09:38:18.239998Z,10.670000,-41.900000,9.0,0
6.9,2010-08-13T21:19:35.039995Z,12.480000,141.480000,10.0,2453
6.9,2005-05-19T01:54:54.719996Z,1.990000,97.040000,30.0,2521
6.9,2018-03-29T21:25:37.920003Z,-5.530000,151.500000,35.0,1858
6.9,1991-04-05T04:19:55.200002Z,-5.950000,-77.090000,33.0,10
6.9,2010-08-04T22:01:46.560000Z,-5.750000,150.760000,44.0,2446
6.9,1996-06-02T02:52:13.439998Z,10.800000,-42.250000,10.0,0
6.9,2010-07-18T13:04:13.440002Z,-5.970000,150.430000,28.0,2446
6.9,2016-12-09T19:10:07.680004Z,-10.750000,161.130000,19.7,1951
6.9,1997-07-09T19:24:14.400004Z,10.600000,-63.490000,19.9,0
6.9,2014-02-12T09:19:52.319996Z,35.900000,82.590000,10.0,1892
6.9,2015-06-17T12:51:33.119996Z,-35.360000,-17.160000,10.0,908
6.9,1999-03-08T12:25:46.559998Z,52.060000,159.520000,56.6,2193
6.9,1993-08-10T00:51:50.399997Z,-45.140000,166.950000,33.0,384
6.9,1991-05-30T13:17:45.600000Z,54.530000,-161.590000,47.0,68
6.9,2014-06-23T19:19:12.000005Z,-29.980000,-177.730000,20.0,1958
6.9,2014-03-10T05:18:14.399992Z,40.830000,-125.130000,16.6,0
6.9,2009-08-03T18:00:00.000000Z,29.040000,-112.900000,10.0,0
6.9,1999-08-20T10:02:21.120002Z,9.040000,-84.160000,20.0,249
6.9,2014-06-29T07:52:53.760000Z,-55.470000,-28.370000,8.0,1753
6.9,2007-03-25T01:08:15.360004Z,-20.750000,169.350000,35.0,825
6.9,1993-05-13T11:59:51.360005Z,55.180000,-160.460000,32.0,34
6.9,2019-08-02T12:03:27.360000Z,-7.280000,104.790000,49.0,0
6.9,2008-02-14T10:09:24.479997Z,36.500000,21.670000,29.0,2572
6.9,1992-07-18T08:36:57.600005Z,39.360000,143.380000,33.0,2405
6.9,2008-05-07T16:45:24.479998Z,36.160000,141.520000,39.1,1337
6.9,1995-04-28T16:30:00.000000Z,44.060000,148.050000,29.0,2640
6.9,2016-11-21T20:59:51.360005Z,37.390000,141.390000,9.0,1824
6.9,2016-11-24T18:43:46.560004Z,11.910000,-88.900000,10.0,382
6.9,1993-12-09T04:32:18.239997Z,0.480000,125.980000,33.0,1080
6.9,1995-05-14T11:33:21.599999Z,-8.400000,125.080000,33.0,0
6.9,2000-10-29T08:37:06.240000Z,-4.770000,153.950000,50.0,0
6.9,2006-12-26T12:34:16.319997Z,21.970000,120.490000,10.0,1284
6.9,2000-10-04T16:58:48.000002Z,-15.420000,166.910000,23.0,102
