,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
63,-999.0,-999.0,1,1,64,16.0,1.9000000000000004,-999.0,23.419,70.232,7.7,9,9,0,0,2001-01-26T03:16:40.499985Z,0.3718704152697519,-999.0
64,-999.0,-999.0,1,1,65,10.0,1.9000000000000004,0.7999999999999998,-60.2738,-46.4011,7.7,15,15,8,8,2013-11-17T09:04:55.529980Z,11.726367394108356,3.03604539623552
65,-999.0,-999.0,0,0,66,22.4,-999.0,-999.0,-20.5709,-70.4931,7.7,0,0,0,0,2014-04-03T02:43:13.110038Z,-999.0,-999.0
66,1.0446946300078228,-999.0,1,1,67,33.0,1.5,2.2,-12.584000000000001,166.676,7.7,35,35,4,4,1997-04-21T12:02:26.430035Z,1.0590592961895604,0.19305930136926522
67,-999.0,-999.0,1,1,68,16.7,1.2000000000000002,-999.0,42.851000000000006,139.197,7.7,23,23,0,0,1993-07-12T13:17:11.959980Z,0.5478050021140825,-999.0
68,-999.0,-999.0,1,1,69,15.0,0.9000000000000004,-999.0,26.951,65.5009,7.7,9,9,0,0,2013-09-24T11:29:47.970038Z,0.37389740296469737,-999.0
69,-999.0,-999.0,1,1,70,33.0,1.6000000000000005,2.0,-2.0709999999999997,124.891,7.7,5,5,3,3,1998-11-29T14:10:31.959983Z,0.0889885085945794,1.066679133410811
70,-999.0,-999.0,1,1,71,17.8,1.2999999999999998,-999.0,22.789,99.611,7.7,14,14,0,0,1988-11-06T13:03:19.340034Z,0.30697052482154263,-999.0
71,0.7238241365054201,-999.0,1,1,72,33.0,1.2000000000000002,2.3,23.772,120.98200000000001,7.7,32,32,1,1,1999-09-20T17:47:18.490019Z,0.5916310982292112,inf
72,1.6676908105084849,-999.0,1,1,73,20.0,1.6000000000000005,2.7,-9.283999999999999,107.419,7.7,96,96,1,1,2006-07-17T08:19:26.679996Z,1.9717205579649435,inf
73,-999.0,-999.0,0,0,74,18.6,-999.0,-999.0,38.058,144.59,7.7,0,0,0,0,2011-03-11T06:25:50.300000Z,-999.0,-999.0
74,-999.0,-999.0,1,1,75,10.0,2.2,0.9000000000000004,54.4434,168.857,7.7,12,12,4,4,2017-07-17T23:34:13.739980Z,0.3212782561150168,0.08980602529862777
75,-999.0,-999.0,1,1,76,30.1,0.5,1.9000000000000004,-5.7989999999999995,154.178,7.7,28,28,2,2,1995-08-16T10:27:28.629970Z,0.47126065627025066,6.428798633913446
76,1.109102120212035,-999.0,1,1,77,29.1,1.5,2.5,-28.116999999999997,-176.36700000000002,7.7,89,89,3,3,1986-10-20T06:46:09.980027Z,1.541402243461147,0.07892715655945508
77,-999.0,-999.0,1,1,78,60.0,1.1000000000000005,-999.0,13.049000000000001,-88.66,7.7,14,14,0,0,2001-01-13T17:33:32.379955Z,0.3122253815035465,-999.0
78,1.5146213247871416,-999.0,2,2,79,17.0,0.2999999999999998,-999.0,-0.414,132.885,7.7,49,49,0,0,2009-01-03T19:43:50.650031Z,0.9667794962730543,-999.0
79,-999.0,-999.0,1,1,80,33.0,1.6000000000000005,2.1000000000000005,-14.993,-75.675,7.7,20,20,1,1,1996-11-12T16:59:44.029963Z,0.473214377910486,inf
80,-999.0,-999.0,0,0,81,45.0,-999.0,-999.0,-13.005999999999998,166.51,7.7,0,0,0,0,2009-10-07T22:03:14.470014Z,-999.0,-999.0
81,1.3688364759128238,-999.0,1,1,82,25.1,1.2000000000000002,2.3,15.679,121.17200000000001,7.7,55,55,4,4,1990-07-16T07:26:34.610006Z,0.9815424981626252,0.11361615557060477
82,0.9810508957594105,-999.0,1,1,83,40.0,0.9000000000000004,2.6000000000000005,-22.247,-69.89,7.7,41,41,1,1,2007-11-14T15:40:50.530019Z,0.8419918346528188,inf
