,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1264,-999.0,-999,0,0,1265,10.0,-999.0,-999.0,-16.221,178.329,5.7,0,0,0,1,2009-02-11T13:52:41.979969Z,-999.0,-999.0
1265,-999.0,-999,0,0,1266,10.0,-999.0,-999.0,-46.048,35.056999999999995,6.4,0,0,0,1,2003-01-27T17:56:25.830029Z,-999.0,-999.0
1266,-999.0,-999,0,0,1267,33.0,0.0,-999.0,-3.7110000000000003,151.541,5.5,1,1,0,0,2002-02-11T09:36:36.319972Z,inf,-999.0
1267,-999.0,-999,0,0,1268,33.0,-999.0,-999.0,-5.095,152.502,6.6,0,0,0,1,2003-06-07T00:32:45.570017Z,-999.0,-999.0
1268,-999.0,-999,0,0,1269,10.0,0.2999999999999998,-999.0,-19.965,168.452,5.8,1,1,0,0,2008-04-07T22:54:36.860004Z,inf,-999.0
1269,-999.0,-999,0,0,1270,10.0,-999.0,0.5,38.632,30.901999999999997,6.0,0,0,1,1,2002-02-03T09:26:43.350034Z,-999.0,inf
1270,-999.0,-999,0,0,1271,10.0,0.5,-999.0,-55.214,-129.0,6.0,1,1,0,0,2002-01-01T10:39:06.819987Z,inf,-999.0
1271,-999.0,-999,0,0,1272,1.6,-999.0,-999.0,-3.9130000000000003,131.368,5.8,0,1,0,0,2008-01-08T19:23:31.750014Z,-999.0,-999.0
1272,-999.0,-999,4,0,1273,10.0,0.09999999999999964,-999.0,-16.255,178.019,6.3,2,2,0,2,2001-11-22T23:22:20.439987Z,0.04943414086274985,-999.0
1273,-999.0,-999,0,0,1274,10.0,0.10000000000000053,-999.0,31.586,104.03200000000001,5.7,2,2,0,0,2008-05-12T06:41:55.999972Z,4.597509099414873,-999.0
1274,-999.0,-999,0,0,1275,10.0,0.20000000000000018,-999.0,-54.744,0.987,5.7,1,1,0,0,2008-05-30T10:44:11.729981Z,inf,-999.0
1275,-999.0,-999,0,0,1276,7.8,1.4000000000000004,-999.0,39.03,140.881,6.9,1,1,0,0,2008-06-13T23:43:45.359964Z,inf,-999.0
1276,-999.0,-999,0,0,1277,10.0,-999.0,0.0,-34.405,55.464,5.5,0,0,1,1,2001-04-04T13:06:14.050000Z,-999.0,inf
1277,-999.0,-999,0,0,1278,13.0,0.7000000000000002,-999.0,-14.829,168.032,6.4,2,2,0,0,2008-11-07T07:19:35.709964Z,23.179664999128928,-999.0
1278,-999.0,-999,0,0,1279,33.0,-999.0,-999.0,-4.333,102.04,5.6,0,0,0,1,2002-01-03T00:54:35.589968Z,-999.0,-999.0
1279,-999.0,-999,1,1,1280,17.0,1.1000000000000005,0.5,-7.41,155.865,6.7,3,3,3,3,2001-04-19T21:43:42.280003Z,0.10849116754168409,3.935016961855619
1280,-999.0,-999,1,0,1281,30.0,1.8000000000000007,-999.0,1.271,122.09100000000001,7.4,2,3,0,0,2008-11-16T17:02:32.699970Z,62.750110207089904,-999.0
1281,-999.0,-999,0,0,1282,17.0,0.39999999999999947,-999.0,11.005,91.824,6.6,4,6,0,0,2008-06-27T11:40:13.989968Z,0.09097505356668305,-999.0
1282,-999.0,-999,1,1,1283,60.0,1.6000000000000005,-999.0,13.049000000000001,-88.66,7.7,9,13,0,0,2001-01-13T17:33:32.379955Z,0.2007163166808513,-999.0
1283,-999.0,-999,2,0,1284,62.4,0.2999999999999998,-999.0,-30.531,-178.232,6.7,1,1,0,2,2003-05-04T13:15:18.660031Z,inf,-999.0
1284,-999.0,-999,0,0,1285,10.0,0.09999999999999964,-999.0,13.35,-44.826,5.6,1,1,0,0,2008-12-07T06:23:09.909973Z,inf,-999.0
1285,-999.0,-999,1,1,1286,23.0,1.4000000000000004,1.8000000000000007,-0.691,133.305,7.4,3,4,1,1,2009-01-03T22:33:40.290014Z,1.0169925246770992,inf
1286,-999.0,-999,0,0,1287,33.0,-999.0,0.2999999999999998,-19.078,-176.074,5.8,0,0,1,1,2001-02-09T10:26:15.760027Z,-999.0,inf
1287,-999.0,-999,0,0,1288,33.0,0.9000000000000004,-999.0,-5.176,132.369,6.4,1,2,0,0,2001-04-04T07:44:11.200020Z,inf,-999.0
1288,-999.0,-999,1,0,1289,33.0,-999.0,1.7999999999999998,-17.543,-72.077,7.6,0,0,2,3,2001-07-07T09:38:43.520036Z,-999.0,10.79578290082339
1289,-999.0,-999,1,1,1290,24.0,1.2000000000000002,0.9000000000000004,-17.745,-71.649,6.7,1,1,3,3,2001-06-26T04:18:31.379987Z,inf,13.273778896956614
