,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
80,-999.0,-999.0,1,1,2219,33.0,1.0999999999999996,-999.0,15.765999999999998,119.74,7.3,5,13,7,1,0,0,0,0,1999-12-11T18:03:36.449973Z,0.1934459898570282,-999.0
81,-999.0,-999.0,1,1,2221,10.0,1.0999999999999996,-999.0,-2.9610000000000003,141.92600000000002,7.0,4,7,7,4,0,1,1,0,1998-07-17T08:49:13.280012Z,0.11085395908050048,-999.0
82,-999.0,-999.0,1,1,2223,33.0,1.0999999999999996,-999.0,29.976,68.208,7.1,4,17,14,4,0,0,0,0,1997-02-27T21:08:02.359967Z,0.19529896186211573,-999.0
83,1.1675272630190803,-999.0,1,1,2230,18.4,1.2000000000000002,2.0,-10.477,112.835,7.8,91,102,8,8,3,3,1,1,1994-06-02T18:17:34.020032Z,1.7185289715581973,6.595735365599317
84,-999.0,-999.0,1,1,2235,33.0,1.1999999999999993,-999.0,5.397,121.93700000000001,7.1,4,4,3,3,0,0,0,0,1999-03-04T08:52:01.899988Z,0.08152513927976801,-999.0
85,-999.0,-999.0,1,1,2243,10.0,2.1000000000000005,-999.0,-13.802,97.45299999999999,7.9,3,4,1,0,0,0,0,0,2000-06-18T14:44:13.310013Z,0.8894696980866572,-999.0
86,-999.0,-999.0,4,1,2251,58.0,0.8999999999999995,1.3999999999999995,-30.933000000000003,-71.22,7.1,8,23,19,6,1,13,13,1,1997-10-15T01:03:33.460044Z,0.3101360037807881,inf
87,-999.0,-999.0,1,-1,2252,33.0,-999.0,1.7999999999999998,-0.593,-80.393,7.2,0,4,2,0,1,1,1,1,1998-08-04T18:59:20.099982Z,-999.0,inf
88,-999.0,-999.0,-1,-1,2258,55.7,-999.0,-999.0,-0.544,99.26100000000001,7.0,0,1,1,0,0,0,0,0,1998-04-01T17:56:23.360036Z,-999.0,-999.0
89,-999.0,-999.0,1,1,2260,33.0,2.0,2.2,19.055,-104.205,8.0,5,50,14,1,1,1,0,0,1995-10-09T15:35:53.910013Z,0.11800907931325985,inf
