,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
686,4.8,55.7155,-155.9787,28.3,2021-07-29T13:17:54.239996Z,0,0,0,0,-1,-1,0,0,0,0
687,4.8,51.9163,-171.8348,55.0,2011-10-08T10:44:32.639996Z,0,0,0,0,-1,-1,0,0,0,0
688,4.8,51.2023,-178.1302,37.99,2020-01-01T15:05:54.240002Z,0,0,0,0,-1,-1,0,0,0,0
689,4.8,61.4406,-149.8866,28.0,2018-12-09T19:00:28.800001Z,0,3,0,3,-1,-1,3,0,3,0
690,4.8,56.5277,-152.1937,19.4,2010-02-12T03:22:53.760000Z,0,0,0,0,-1,-1,0,0,0,0
691,4.8,53.6091,-163.7055,33.7,2010-10-03T04:35:11.040005Z,0,0,0,0,-1,-1,0,0,0,0
692,4.8,51.3385,-174.8503,14.8,2013-08-31T01:57:56.159999Z,0,0,0,0,-1,-1,0,0,0,0
693,4.8,50.9781,-177.8468,35.0,2018-11-29T11:24:08.640003Z,0,0,0,0,-1,-1,0,0,0,0
694,4.8,51.4284,-174.3538,37.6,2011-07-18T19:09:24.479997Z,0,0,0,0,-1,-1,0,0,0,0
695,4.8,51.528,-174.7978,28.5,2013-09-15T17:22:16.320003Z,0,0,0,0,-1,-1,0,0,0,0
696,4.8,52.0166,-166.0238,10.0,2020-06-13T19:02:03.840001Z,0,0,0,0,-1,-1,0,0,0,0
697,4.8,52.789,-169.9152,11.49,2021-03-26T14:41:16.799997Z,0,0,0,0,-1,-1,0,0,0,0
698,4.8,52.1238,-171.5899,48.8,2011-07-19T11:54:48.959995Z,0,0,0,0,-1,-1,0,0,0,0
699,4.8,51.1035,-179.1755,49.4,2010-10-06T08:00:23.040001Z,0,0,0,0,-1,-1,0,0,0,0
700,4.8,52.2937,-170.9515,40.1,2010-05-15T09:38:00.959998Z,0,0,0,0,-1,-1,0,0,0,0
701,4.8,55.0371,-157.6473,26.4,2021-07-29T06:47:22.559999Z,0,0,0,0,-1,-1,0,0,0,0
702,4.8,52.7317,-166.8565,35.0,2014-07-01T16:09:59.039998Z,0,0,0,0,-1,-1,0,0,0,0
703,4.8,51.5829,-178.5898,10.0,2017-05-11T02:04:07.680002Z,0,0,0,0,-1,-1,0,0,0,0
704,4.8,52.5257,-169.653,51.6,2015-07-31T19:17:19.680004Z,0,0,0,0,-1,-1,0,0,0,0
705,4.8,55.002,-157.554,24.9,2021-07-29T06:45:12.959998Z,0,0,0,0,-1,-1,0,0,0,0
706,4.8,60.374,-140.332,11.6,2014-07-17T11:53:05.280001Z,0,0,0,0,-1,-1,0,0,0,0
707,4.8,53.9656,-164.0347,42.9,2018-10-30T09:30:23.040001Z,0,0,0,0,-1,-1,0,0,0,0
708,4.8,56.0295,-153.7995,25.0,2020-06-05T13:47:42.719995Z,0,0,0,0,-1,-1,0,0,0,0
709,4.8,52.1848,-169.4052,26.9,2010-11-30T20:09:18.719996Z,0,0,0,0,-1,-1,0,0,0,0
710,4.8,55.0238,-158.5038,30.0,2015-05-15T02:54:40.320000Z,0,0,0,0,-1,-1,0,0,0,0
711,4.8,51.5819,-174.7269,29.9,2013-09-19T19:48:43.200003Z,0,0,0,0,-1,-1,0,0,0,0
712,4.8,51.3709,-174.8393,32.6,2013-08-31T07:04:04.799997Z,0,0,0,0,-1,-1,0,0,0,0
713,4.8,53.9363,-160.9032,10.0,2014-07-07T20:48:46.079998Z,0,0,0,0,-1,-1,0,0,0,0
714,4.8,55.0539,-157.1399,33.65,2021-07-29T06:39:18.719996Z,0,0,0,0,-1,-1,0,0,0,0
715,4.8,56.0336,-149.0457,11.7,2018-01-23T09:59:54.240000Z,0,0,0,0,-1,-1,0,0,0,0
716,4.8,54.3018,-162.5272,25.6,2011-11-13T03:08:38.400004Z,0,1,0,1,-1,-1,1,0,1,0
717,4.8,61.97,-150.9023,8.9,2016-12-04T13:15:44.640005Z,0,0,0,0,-1,-1,0,0,0,0
718,4.8,52.3792,-169.0983,28.6,2010-08-27T22:14:26.879996Z,0,0,0,0,-1,-1,0,0,0,0
719,4.8,51.3633,-172.7453,22.2,2012-08-02T05:58:16.319995Z,0,0,0,0,-1,-1,0,0,0,0
720,4.8,52.1016,-169.3508,10.0,2020-05-17T05:26:26.880000Z,1,1,1,1,-1,-1,1,1,1,1
721,4.8,57.1692,-157.6464,10.0,2012-08-03T14:57:59.040004Z,0,4,0,4,5,5,4,0,4,0
722,4.8,61.1573,-140.2904,1.0,2014-07-12T11:15:30.239999Z,0,0,0,0,-1,-1,0,0,0,0
723,4.8,56.3698,-147.6104,12.42,2020-10-24T17:58:50.879997Z,0,0,0,0,-1,-1,0,0,0,0
724,4.8,55.2757,-134.9088,28.2,2019-03-09T11:11:02.400001Z,0,0,0,0,-1,-1,0,0,0,0
725,4.8,51.3124,-174.9029,35.0,2013-08-31T06:31:06.239998Z,0,0,0,0,-1,-1,0,0,0,0
726,4.8,51.1906,-178.8943,40.2,2014-02-26T04:00:46.080002Z,0,2,0,2,-1,-1,2,0,2,0
727,4.8,51.0891,-176.9444,42.0,2012-09-02T21:32:23.999997Z,0,0,0,0,-1,-1,0,0,0,0
728,4.8,51.6516,-175.3087,41.2,2013-09-09T13:20:21.119998Z,0,0,0,0,-1,-1,0,0,0,0
729,4.8,61.459,-149.9541,40.2,2018-11-30T18:00:08.639995Z,0,0,0,0,-1,-1,0,0,0,0
730,4.8,51.3918,-178.3703,55.02,2017-10-24T07:09:33.120002Z,0,2,0,2,-1,-1,2,0,2,0
731,4.8,52.9532,-164.5895,38.35,2020-10-21T03:35:25.440000Z,0,0,0,0,-1,-1,0,0,0,0
732,4.8,51.394,-174.7852,18.8,2013-09-08T11:20:41.280004Z,0,0,0,0,-1,-1,0,0,0,0
733,4.8,60.3253,-147.5541,10.8,2012-08-09T16:43:23.520003Z,0,0,0,0,-1,-1,0,0,0,0
734,4.8,51.1403,-176.4216,29.3,2010-11-04T16:39:47.519998Z,0,0,0,0,-1,-1,0,0,0,0
735,4.8,51.721,-176.9067,54.61,2019-02-15T18:11:48.480003Z,0,0,0,0,-1,-1,0,0,0,0
736,4.8,65.7005,-166.1294,27.4,2016-07-09T08:35:05.280005Z,0,3,0,3,1,1,3,0,3,0
737,4.8,51.1128,-178.1881,10.0,2015-06-10T09:29:31.199999Z,0,0,0,0,-1,-1,0,0,0,0
738,4.8,51.7528,-178.4255,10.0,2017-05-09T20:09:10.080001Z,0,0,0,0,-1,-1,0,0,0,0
739,4.8,54.1046,-165.3716,69.03,2017-07-31T09:02:52.799998Z,0,0,0,0,-1,-1,0,0,0,0
740,4.8,56.6812,-136.026,1.1,2011-11-05T20:46:45.120003Z,0,0,0,0,-1,-1,0,0,0,0
741,4.8,51.6149,-178.134,20.5,2015-01-03T08:41:51.359999Z,0,0,0,0,-1,-1,0,0,0,0
742,4.8,52.1194,-169.3291,30.0,2010-11-30T10:45:07.199998Z,0,0,0,0,-1,-1,0,0,0,0
743,4.8,52.0271,-171.5277,44.0,2011-06-28T09:50:32.639998Z,0,0,0,0,-1,-1,0,0,0,0
744,4.8,52.0579,-171.7356,54.4,2014-02-25T07:21:47.520002Z,0,0,0,0,-1,-1,0,0,0,0
745,4.8,52.7927,-166.7068,10.0,2016-07-26T19:46:33.600002Z,0,0,0,0,-1,-1,0,0,0,0
746,4.8,51.4059,-178.3268,51.87,2021-08-22T11:45:01.439998Z,0,0,0,0,-1,-1,0,0,0,0
747,4.8,55.2222,-157.8975,29.4,2021-01-11T21:17:08.160004Z,0,0,0,0,-1,-1,0,0,0,0
748,4.8,60.5558,-177.8491,17.6,2010-05-11T19:48:51.839998Z,0,0,0,0,-1,-1,0,0,0,0
749,4.8,54.2192,-162.511,39.2,2011-11-06T09:05:02.399999Z,0,0,0,0,-1,-1,0,0,0,0
750,4.8,56.1771,-149.1559,7.1,2018-01-23T09:47:57.120001Z,0,0,0,0,-1,-1,0,0,0,0
751,4.8,56.4272,-167.7772,19.7,2013-06-10T08:05:51.359997Z,0,0,0,0,-1,-1,0,0,0,0
