,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,nf_all_apr,na_all_apr,nf_apr,na_apr
417,-999.000,-999.000,621,14.0,1.1,-999.0,1.1,-999.0, 9.524,-82.620,5.4,10,0,10,0,2019-04-01T13:44:47.000000,-999.000,-999.000,1,1, 0, 3,0,3
418,-999.000,-999.000,514,6.0,0.1,-999.0,0.1,-999.0, 9.510,-83.652,2.9,1,0,1,0,2018-07-02T22:37:51.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
419,-999.000,-999.000,627,9.0,0.3,0.5,0.3,0.5, 9.075,-84.183,3.1,2,1,2,1,2019-04-06T04:49:07.999997,-999.000,-999.000,5,5, 1, 2,1,2
420,-999.000,-999.000,626,48.0,-999.0,0.1,-999.0,0.1, 9.499,-84.327,2.7,0,1,0,1,2019-04-05T20:48:00.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
421,-999.000,-999.000,625,17.0,-999.0,-999.0,-999.0,-999.0, 8.961,-84.207,3.9,10,2,10,2,2019-04-06T17:20:03.999998,-999.000,-999.000,4,4, 2, 10,2,10
422,-999.000,-999.000,624,9.0,-999.0,0.8,-999.0,0.8, 9.748,-83.908,3.4,0,1,0,1,2019-04-04T19:20:46.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
423,-999.000,-999.000,450,17.0,-999.0,0.2,-999.0,0.2,10.587,-84.779,2.7,0,1,0,1,2018-01-24T22:04:01.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
424,-999.000,-999.000,451,17.0,0.9,0.8,0.5,0.8, 9.722,-84.769,3.3,1,1,2,1,2018-01-27T06:54:54.000002,-999.000,-999.000,1,-1, 1, 2,1,1
425,-999.000,-999.000,629,13.0,0.2,-999.0,0.2,-999.0, 9.011,-84.180,3.5,3,0,3,0,2019-04-07T15:07:35.000003,-999.000,-999.000,3,3, 0, 3,0,3
426,-999.000,-999.000,628,18.0,1.5,-999.0,1.5,-999.0, 8.934,-84.277,4.3,2,0,2,0,2019-04-06T14:11:55.000001,-999.000,-999.000,-1,-1, 0, 2,0,2
427,-999.000,-999.000,454,26.0,0.9,-999.0,0.9,-999.0, 8.683,-83.347,3.6,1,0,1,0,2018-01-28T16:30:25.999996,-999.000,-999.000,-1,-1, 0, 1,0,1
428,-999.000,-999.000,593,28.0,1.1,-999.0,1.1,-999.0, 9.323,-84.222,4.3,1,0,1,0,2019-01-16T01:41:30.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
429,-999.000,-999.000,456,16.0,2.0,-999.0,1.9,-999.0, 9.479,-84.575,4.5,1,0,2,0,2018-02-06T21:39:19.000002,-999.000,-999.000,-1,-1, 0, 2,0,1
430,-999.000,-999.000,457,24.0,1.0,-999.0,1.0,-999.0, 8.015,-82.979,4.5,1,0,1,0,2018-02-07T05:52:46.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
431,-999.000,-999.000,1084,23.0,0.1,-999.0,0.1,-999.0, 9.579,-84.783,2.8,1,0,1,0,2021-08-27T15:41:17.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
432,-999.000,-999.000,179,25.0,0.7,-999.0,0.7,-999.0, 8.447,-83.127,3.1,1,0,1,0,2015-05-08T22:27:46.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
433,-999.000,-999.000,178,4.0,0.3,-999.0,0.3,-999.0, 9.588,-83.808,3.0,1,0,1,0,2015-05-02T20:04:42.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
434,-999.000,-999.000,177,12.0,1.6,-999.0,1.6,-999.0, 8.168,-82.872,4.2,2,0,2,0,2015-05-07T07:30:24.000004,-999.000,-999.000,-1,-1, 0, 2,0,2
435,-999.000,-999.000,199,22.0,0.6,-999.0,0.6,-999.0, 8.471,-83.117,5.1,13,0,13,0,2015-07-10T11:46:03.999997,-999.000,-999.000,1,1, 0, 4,0,4
436,-999.000,-999.000,175,0.0,0.1,-999.0,0.1,-999.0, 8.995,-83.976,2.5,1,0,1,0,2015-04-28T09:20:21.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
437,-999.000,-999.000,174,18.0,0.1,0.4,0.1,0.4, 9.298,-84.151,3.0,1,1,1,1,2015-04-26T11:41:57.000003,-999.000,-999.000,-1,-1, 1, 1,1,1
438,-999.000,-999.000,173,25.0,0.5,-999.0,0.5,-999.0, 9.156,-83.883,2.9,1,0,1,0,2015-04-24T14:55:51.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
439,-999.000,-999.000,172,7.0,0.2,-999.0,0.2,-999.0, 9.594,-83.691,2.9,1,0,1,0,2015-04-21T01:15:12.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
440,-999.000,-999.000,171,58.0,1.9,-999.0,1.9,-999.0, 9.602,-84.022,4.9,4,0,4,0,2015-04-18T23:33:01.999997,-999.000,-999.000,1,1, 0, 1,0,1
441,-999.000,-999.000,594,21.0,-999.0,0.1,-999.0,0.1, 9.386,-84.481,2.8,0,2,0,2,2019-01-20T19:55:05.999998,-999.000,-999.000,-1,-1, 2, 0,2,0
442,-999.000,-999.000,977,20.0,-999.0,-999.0,-999.0,-999.0, 9.513,-84.696,2.7,1,0,1,0,2021-03-16T20:43:20.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
443,-999.000,-999.000,182,2.0,-999.0,0.3,-999.0,0.3, 9.393,-84.403,3.1,0,1,0,1,2015-05-10T23:05:59.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
444,-999.000,-999.000,975,17.0,1.4,-999.0,1.4,-999.0, 9.153,-83.965,3.8,1,0,1,0,2021-03-14T21:35:57.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
445,-999.000,-999.000,974,15.0,0.1,-999.0,0.1,-999.0, 8.208,-82.764,2.9,1,0,1,0,2021-03-14T01:42:09.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
446,-999.000,-999.000,973,47.0,-999.0,0.3,-999.0,0.3, 9.144,-84.151,2.8,0,1,0,1,2021-03-11T12:56:44.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
447,-999.000,-999.000,1081,12.0,-999.0,-999.0,-999.0,0.4, 8.924,-84.091,2.8,0,0,0,1,2021-08-21T16:26:43.999997,-999.000,-999.000,-1,-1, 1, 0,0,0
448,-999.000,-999.000,971,20.0,1.8,-999.0,1.8,-999.0, 9.020,-84.067,4.7,6,0,6,0,2021-03-08T09:10:15.000002,-999.000,-999.000,1,1, 0, 2,0,2
449,-999.000,-999.000,970,8.0,0.9,-999.0,0.9,-999.0, 9.414,-84.332,3.3,1,0,1,0,2021-03-08T01:42:47.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
450,-999.000,-999.000,1080,28.0,0.7,1.4,0.7,1.4, 9.186,-83.844,4.0,2,1,2,1,2021-08-20T13:00:02.000001,-999.000,-999.000,1,1, 1, 2,1,2
451,-999.000,-999.000,180,0.0,-999.0,-999.0,-999.0,-999.0, 8.913,-84.105,3.2,2,0,3,0,2015-04-28T10:09:40.000002,-999.000,-999.000,5,-1, 0, 3,0,2
452,-999.000,-999.000,979,17.0,-999.0,1.0,-999.0,1.0, 9.436,-84.653,4.0,0,1,0,1,2021-03-18T15:39:25.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
453,-999.000,-999.000,978,31.0,-999.0,-999.0,-999.0,-999.0, 9.506,-84.123,2.8,2,1,2,1,2021-03-17T22:07:32.000003,-999.000,-999.000,4,4, 1, 2,1,2
454,-999.000,-999.000,656,28.0,0.5,-999.0,0.5,-999.0, 9.147,-83.947,3.4,1,0,1,0,2019-06-10T02:04:06.000004,-999.000,-999.000,-1,-1, 0, 1,0,1
455,-999.000,-999.000,599,15.0,-999.0,0.1,-999.0,0.1, 9.052,-84.130,2.5,0,1,0,1,2019-02-06T10:13:01.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
456,-999.000,-999.000,654,17.0,0.2,-999.0,0.2,-999.0, 8.679,-83.264,2.6,1,0,1,0,2019-06-05T02:46:45.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
457,-999.000,-999.000,181,23.0,-999.0,-999.0,-999.0,-999.0, 8.485,-83.169,2.4,1,0,1,0,2015-05-09T15:35:17.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
458,-999.000,-999.000,186,22.0,-999.0,0.6,-999.0,0.6, 9.102,-83.835,3.2,0,1,0,1,2015-05-24T21:09:39.999997,-999.000,-999.000,-1,-1, 1, 0,1,0
459,-999.000,-999.000,187,31.0,2.1,-999.0,2.1,-999.0, 9.313,-84.453,4.5,1,0,1,0,2015-05-25T23:49:23.999997,-999.000,-999.000,-1,-1, 0, 0,0,0
460,-999.000,-999.000,184,10.0,-999.0,0.6,-999.0,0.6, 9.320,-82.739,3.3,0,1,0,1,2015-05-21T01:29:35.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
461,-999.000,-999.000,185,4.0,0.1,-999.0,0.1,-999.0, 9.379,-82.889,2.7,1,0,1,0,2015-05-20T15:57:48.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
462,-999.000,-999.000,652,3.0,1.9,-999.0,1.9,-999.0, 9.573,-82.773,4.5,1,0,1,0,2019-06-01T18:07:39.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
463,-999.000,-999.000,188,3.0,1.2,1.2,1.2,1.2, 9.959,-83.885,3.8,3,2,3,2,2015-05-26T02:50:26.999998,-999.000,-999.000,1,1, 2, 3,2,3
464,-999.000,-999.000,189,12.0,1.4,-999.0,1.4,-999.0, 8.880,-84.050,4.0,4,0,4,0,2015-05-31T00:20:19.000000,-999.000,-999.000,1,1, 0, 4,0,4
465,-999.000,-999.000,658,17.0,0.4,-999.0,0.4,-999.0, 8.655,-83.337,3.0,1,0,1,0,2019-06-15T10:40:00.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
466,-999.000,-999.000,516,9.0,0.7,-999.0,0.7,-999.0,10.216,-84.167,3.1,1,0,1,0,2018-07-06T01:08:08.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
467,-999.000,-999.000,650,26.0,0.6,-999.0,0.6,-999.0, 9.167,-83.886,3.0,1,0,1,0,2019-05-28T13:05:30.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
468,-999.000,-999.000,651,25.0,1.0,-999.0,1.0,-999.0, 9.463,-84.635,3.7,1,0,1,0,2019-05-28T20:57:04.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
469,-999.000,-999.000,1089,35.0,0.1,-999.0,0.1,-999.0, 8.817,-83.099,2.7,1,0,1,0,2021-09-07T23:46:43.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
470,-999.000,-999.000,1088,17.0,-999.0,-999.0,-999.0,0.3, 9.736,-85.012,2.7,0,0,0,1,2021-09-07T09:16:07.999998,-999.000,-999.000,-1,-1, 1, 0,0,0
471,-999.000,-999.000,11,13.0,-999.0,1.2,-999.0,1.2, 9.478,-84.504,3.6,0,1,0,1,2014-02-09T18:33:05.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
472,-999.000,-999.000,10,16.0,0.7,-999.0,0.7,-999.0,10.092,-85.654,3.3,1,0,1,0,2014-02-07T08:25:19.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
473,-999.000,-999.000,13,24.0,0.5,-999.0,0.5,-999.0, 9.512,-84.390,3.3,1,0,1,0,2014-02-06T17:20:18.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
474,-999.000,-999.000,12,56.0,1.1,-999.0,1.1,-999.0, 8.811,-82.957,4.0,1,0,1,0,2014-02-06T23:46:56.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
475,-999.000,-999.000,15,0.0,1.1,-999.0,1.1,-999.0, 8.882,-83.014,3.6,1,0,1,0,2014-02-16T07:56:01.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
476,-999.000,-999.000,14,17.0,0.6,-999.0,0.6,-999.0, 9.151,-84.103,3.5,1,0,1,0,2014-02-11T10:14:48.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
477,-999.000,-999.000,17,18.0,0.2,-999.0,0.2,-999.0, 9.127,-84.134,3.3,3,0,3,0,2014-02-17T11:10:53.000002,-999.000,-999.000,5,5, 0, 3,0,3
478,-999.000,-999.000,16,20.0,1.3,-999.0,1.3,-999.0, 9.426,-84.680,4.8,3,0,4,0,2014-02-16T19:21:55.999997,-999.000,-999.000,1,1, 0, 1,0,1
479,-999.000,-999.000,19,10.0,-999.0,0.1,-999.0,0.1, 9.770,-85.587,3.1,0,1,0,1,2014-02-28T13:05:41.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
480,-999.000,-999.000,18,18.0,0.2,-999.0,0.2,-999.0, 9.633,-85.115,3.1,1,0,1,0,2014-02-27T23:00:15.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
481,-999.000,-999.000,863,3.0,0.7,0.1,0.7,0.1, 8.417,-83.057,3.6,1,1,1,1,2020-09-03T10:28:03.000001,-999.000,-999.000,-1,-1, 1, 1,1,1
482,-999.000,-999.000,862,9.0,0.4,0.1,0.4,0.1, 8.269,-82.963,5.6,142,25,145,25,2020-09-04T17:46:41.000001,-999.000,-999.000,5,5, 6, 25,6,25
483,-999.000,-999.000,865,19.0,0.7,1.0,0.7,1.0, 9.589,-84.125,3.6,1,1,1,1,2020-09-04T08:20:45.000003,-999.000,-999.000,-1,-1, 1, 1,1,1
484,-999.000,-999.000,867,7.0,-999.0,0.3,-999.0,0.3, 9.079,-84.153,3.1,0,1,0,1,2020-09-07T14:24:11.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
485,-999.000,-999.000,866,15.0,1.1,-999.0,1.1,0.5, 8.162,-82.943,3.6,1,0,1,1,2020-09-05T14:59:07.999997,-999.000,-999.000,-1,-1, 1, 1,0,1
486,-999.000,-999.000,354,19.0,-999.0,-999.0,-999.0,-999.0, 8.853,-82.886,2.7,1,0,1,0,2017-04-27T21:31:51.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
487,-999.000,-999.000,659,16.0,-999.0,0.2,-999.0,0.2, 8.381,-82.978,3.0,0,1,0,1,2019-06-16T19:22:35.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
488,-999.000,-999.000,44,20.0,-999.0,1.9,-999.0,1.9, 8.098,-82.893,4.9,0,1,0,1,2014-04-16T13:37:06.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
489,-999.000,-999.000,883,23.0,-999.0,0.5,-999.0,0.5, 9.633,-84.769,3.6,0,1,0,1,2020-10-06T02:14:43.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
490,-999.000,-999.000,882,49.0,0.5,-999.0,0.5,-999.0, 9.209,-83.855,3.1,1,0,1,0,2020-10-04T12:45:33.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
491,-999.000,-999.000,881,30.0,0.1,-999.0,0.1,-999.0, 8.406,-82.864,2.5,1,0,1,0,2020-09-27T08:08:30.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
492,-999.000,-999.000,880,16.0,2.2,-999.0,2.2,-999.0, 8.588,-82.896,4.7,1,0,1,0,2020-09-26T07:27:20.000003,-999.000,-999.000,-1,-1, 0, 0,0,0
493,-999.000,-999.000,887,0.0,0.2,-999.0,0.2,-999.0, 9.999,-83.674,3.0,1,0,1,0,2020-10-19T02:47:10.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
494,-999.000,-999.000,886,22.0,-999.0,-999.0,0.7,-999.0, 8.405,-82.751,3.1,0,0,1,0,2019-06-14T21:53:43.999998,-999.000,-999.000,-1,-1, 0, 1,0,0
495,-999.000,-999.000,885,30.0,0.5,-999.0,0.5,-999.0, 8.415,-82.952,2.9,1,0,1,0,2020-10-13T03:00:20.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
496,-999.000,-999.000,884,40.0,0.4,-999.0,0.4,-999.0, 9.524,-84.232,3.1,1,0,1,0,2020-09-26T20:04:52.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
497,-999.000,-999.000,889,17.0,0.4,-999.0,0.4,-999.0, 8.579,-83.191,3.5,3,0,3,0,2020-10-24T15:21:09.000002,-999.000,-999.000,5,5, 0, 3,0,3
498,-999.000,-999.000,888,25.0,-999.0,-999.0,0.3,-999.0, 8.298,-82.836,3.5,0,0,1,0,2015-05-11T19:09:45.000001,-999.000,-999.000,-1,-1, 0, 1,0,0
499,-999.000,-999.000,116,17.0,0.2,-999.0,0.2,-999.0, 9.467,-84.529,3.7,2,0,2,0,2014-10-31T03:38:55.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
500,-999.000,-999.000,45,63.0,0.2,-999.0,0.2,-999.0, 9.912,-84.093,2.8,1,0,1,0,2014-04-18T13:35:22.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
501,-999.000,-999.000,657,15.0,1.3,-999.0,1.3,-999.0, 8.141,-82.828,3.9,1,0,1,0,2019-06-10T07:02:59.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
502,-999.000,-999.000,355,19.0,-999.0,0.6,-999.0,0.6, 9.714,-85.016,3.4,0,1,0,1,2017-04-29T20:14:30.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
503,-999.000,-999.000,322,1.0,0.1,0.1,0.1,0.1, 9.992,-83.847,2.5,1,2,1,2,2016-10-27T23:33:51.999999,-999.000,-999.000,4,4, 2, 1,2,1
504,-999.000,-999.000,323,20.0,-999.0,0.1,-999.0,0.1, 9.629,-84.934,3.0,0,1,0,1,2016-10-31T20:03:02.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
505,-999.000,-999.000,320,4.0,-999.0,0.1,-999.0,0.1,10.289,-83.754,2.7,0,1,0,1,2016-10-26T08:53:44.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
506,-999.000,-999.000,321,16.0,-999.0,0.1,-999.0,0.1, 8.359,-83.009,2.5,0,1,0,1,2016-10-27T03:57:06.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
507,-999.000,-999.000,326,27.0,0.3,-999.0,0.3,-999.0, 8.378,-82.923,2.9,1,0,1,0,2016-11-13T12:46:33.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
508,-999.000,-999.000,327,8.0,0.5,-999.0,0.5,-999.0, 8.916,-84.138,3.3,1,0,1,0,2016-11-13T22:56:47.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
509,-999.000,-999.000,324,21.0,1.0,0.8,1.0,0.8, 9.580,-84.802,3.8,1,1,1,1,2016-11-07T21:08:39.999997,-999.000,-999.000,-1,-1, 1, 1,1,1
510,-999.000,-999.000,325,42.0,0.8,-999.0,0.8,-999.0, 9.165,-83.835,3.2,1,0,1,0,2016-11-10T22:29:52.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
511,-999.000,-999.000,328,34.0,-999.0,-999.0,1.8,-999.0, 8.371,-82.835,4.8,0,0,2,0,2016-06-05T21:20:25.000001,-999.000,-999.000,-1,-1, 0, 1,0,0
512,-999.000,-999.000,329,29.0,0.5,-999.0,0.5,-999.0, 8.473,-83.024,3.3,1,0,1,0,2016-11-24T15:24:31.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
513,-999.000,-999.000,562,21.0,0.1,-999.0,0.1,-999.0, 9.550,-84.871,2.7,1,0,1,0,2018-09-30T17:38:26.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
514,-999.000,-999.000,201,9.0,0.2,-999.0,0.2,-999.0,10.098,-84.018,3.1,6,0,6,0,2015-07-13T22:03:47.000002,-999.000,-999.000,4,4, 0, 6,0,6
515,-999.000,-999.000,200,19.0,1.2,-999.0,1.2,-999.0, 8.262,-82.892,3.6,1,0,1,0,2015-07-11T01:54:34.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
516,-999.000,-999.000,203,16.0,-999.0,-999.0,-999.0,-999.0, 8.629,-83.281,3.6,1,0,1,0,2015-07-21T01:02:19.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
517,-999.000,-999.000,202,2.0,0.5,-999.0,0.5,0.3, 9.976,-83.870,3.5,1,0,1,17,2017-06-08T14:06:34.999999,-999.000,-999.000,4,-1, 17, 1,0,1
518,-999.000,-999.000,205,50.0,0.7,-999.0,0.7,-999.0, 9.664,-84.156,3.3,1,0,1,0,2015-08-14T14:38:31.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
519,-999.000,-999.000,204,27.0,-999.0,-999.0,-999.0,-999.0, 8.857,-84.129,2.9,0,1,7,1,2015-08-04T13:30:29.000001,-999.000,-999.000,4,-1, 1, 7,1,0
520,-999.000,-999.000,207,49.0,-999.0,1.5,-999.0,1.5, 9.530,-84.141,4.0,0,1,0,1,2015-08-25T10:03:46.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
521,-999.000,-999.000,206,22.0,0.8,-999.0,0.8,-999.0, 9.733,-84.790,3.4,1,0,1,0,2015-08-14T23:34:27.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
522,-999.000,-999.000,209,16.0,-999.0,0.1,-999.0,0.1,10.236,-83.984,2.9,0,1,0,1,2015-09-03T13:36:31.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
523,-999.000,-999.000,208,11.0,0.3,-999.0,0.3,-999.0, 8.991,-84.180,2.9,1,0,1,0,2015-08-31T12:25:38.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
524,-999.000,-999.000,779,22.0,-999.0,0.3,-999.0,0.3, 8.757,-83.826,3.0,0,1,0,1,2020-02-22T09:58:48.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
525,-999.000,-999.000,778,16.0,-999.0,0.3,-999.0,0.3, 9.647,-85.044,2.9,0,2,0,2,2020-02-23T16:32:49.999998,-999.000,-999.000,-1,-1, 2, 0,2,0
526,-999.000,-999.000,77,13.0,0.9,-999.0,0.9,-999.0, 8.197,-83.284,3.6,1,0,1,0,2014-08-01T08:18:45.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
527,-999.000,-999.000,76,8.0,1.7,-999.0,1.7,-999.0, 9.876,-83.931,4.4,3,0,3,0,2014-07-26T05:49:49.000003,-999.000,-999.000,1,1, 0, 3,0,3
528,-999.000,-999.000,75,15.0,2.1,-999.0,2.1,-999.0, 9.963,-84.250,4.7,1,0,1,0,2014-07-24T18:48:23.999997,-999.000,-999.000,-1,-1, 0, 0,0,0
529,-999.000,-999.000,74,15.0,0.3,0.3,0.3,0.3, 9.803,-84.932,3.1,1,1,1,1,2014-07-20T04:55:21.999999,-999.000,-999.000,-1,-1, 1, 1,1,1
530,-999.000,-999.000,73,7.0,-999.0,0.1,-999.0,0.1, 9.688,-84.170,2.7,0,1,0,1,2014-07-19T01:29:23.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
531,-999.000,-999.000,72,16.0,0.2,-999.0,0.2,-999.0,10.213,-83.313,3.0,1,0,1,0,2014-07-13T12:11:02.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
532,-999.000,-999.000,71,20.0,0.8,-999.0,0.8,-999.0, 9.535,-84.894,3.5,1,0,1,0,2014-07-10T17:35:18.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
533,-999.000,-999.000,70,8.0,-999.0,1.4,-999.0,1.4, 8.993,-83.966,4.0,0,1,0,1,2014-07-09T22:03:09.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
534,-999.000,-999.000,655,18.0,0.4,-999.0,0.4,-999.0, 9.418,-83.122,3.1,2,0,2,0,2019-06-08T04:03:02.999997,-999.000,-999.000,-1,-1, 0, 2,0,2
535,-999.000,-999.000,567,8.0,0.9,-999.0,0.9,-999.0, 8.926,-84.106,5.2,17,0,18,0,2018-10-09T01:48:02.000002,-999.000,-999.000,1,1, 0, 3,0,3
536,-999.000,-999.000,79,17.0,-999.0,0.2,-999.0,0.2, 9.630,-84.821,3.6,0,1,0,1,2014-08-02T18:07:05.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
537,-999.000,-999.000,78,19.0,0.7,-999.0,0.7,-999.0, 8.107,-82.895,4.1,2,0,2,0,2014-08-01T10:54:15.999999,-999.000,-999.000,-1,-1, 0, 2,0,2
538,-999.000,-999.000,1043,20.0,-999.0,-999.0,-999.0,-999.0, 9.723,-84.812,2.8,2,0,2,0,2021-06-04T16:38:21.999997,-999.000,-999.000,-1,-1, 0, 2,0,2
539,-999.000,-999.000,1042,20.0,-999.0,-999.0,2.0,-999.0, 9.496,-84.847,4.6,0,0,1,0,2019-10-10T03:22:56.999998,-999.000,-999.000,-1,-1, 0, 1,0,0
540,-999.000,-999.000,1041,17.0,-999.0,-999.0,-999.0,-999.0, 8.658,-83.684,2.4,1,0,1,0,2021-05-25T19:07:44.999996,-999.000,-999.000,-1,-1, 0, 1,0,1
541,-999.000,-999.000,1040,10.0,-999.0,1.1,-999.0,1.1, 8.975,-82.967,3.9,0,1,0,1,2021-05-26T05:42:57.999997,-999.000,-999.000,-1,-1, 1, 0,1,0
542,-999.000,-999.000,1047,43.0,0.5,-999.0,0.5,-999.0, 8.728,-83.245,3.0,1,0,1,0,2021-06-17T10:51:17.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
543,-999.000,-999.000,1046,8.0,-999.0,0.6,-999.0,0.6, 9.076,-84.158,3.0,0,1,0,1,2021-06-17T08:25:33.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
544,-999.000,-999.000,1045,19.0,0.3,-999.0,0.3,-999.0, 9.616,-84.844,2.8,3,0,3,0,2021-06-14T03:29:40.000000,-999.000,-999.000,4,4, 0, 3,0,3
545,-999.000,-999.000,1044,18.0,0.9,0.3,0.9,0.3, 9.523,-84.597,3.7,3,2,3,2,2021-06-12T01:55:58.000003,-999.000,-999.000,2,2, 2, 3,2,3
546,-999.000,-999.000,1049,30.0,0.1,-999.0,0.1,-999.0, 8.495,-82.769,2.9,1,0,1,0,2021-06-26T17:02:25.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
547,-999.000,-999.000,1048,11.0,1.3,-999.0,1.3,-999.0, 8.672,-82.773,5.1,18,0,18,0,2021-06-18T13:57:23.000003,-999.000,-999.000,1,1, 0, 6,0,6
548,-999.000,-999.000,359,27.0,-999.0,0.1,-999.0,0.1, 8.524,-83.625,2.5,0,1,0,1,2017-05-20T10:16:51.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
549,-999.000,-999.000,358,28.0,0.5,-999.0,0.5,-999.0, 9.596,-83.950,3.5,1,0,1,0,2017-05-17T19:36:19.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
550,-999.000,-999.000,868,17.0,1.5,1.1,1.5,1.1, 8.201,-82.985,4.6,3,2,3,2,2020-09-09T04:31:04.000000,-999.000,-999.000,1,1, 2, 2,2,2
551,-999.000,-999.000,669,63.0,2.9,-999.0,2.9,-999.0,10.709,-85.706,5.3,1,0,1,0,2019-07-08T00:09:00.000003,-999.000,-999.000,-1,-1, 0, 0,0,0
552,-999.000,-999.000,668,27.0,0.3,-999.0,0.3,-999.0, 8.804,-83.635,3.0,1,0,1,0,2019-07-03T13:14:07.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
553,-999.000,-999.000,667,27.0,1.3,-999.0,1.3,-999.0, 9.009,-84.343,3.8,1,0,1,0,2019-07-03T10:12:17.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
554,-999.000,-999.000,666,19.0,0.6,-999.0,0.6,-999.0, 9.615,-84.913,3.5,2,0,2,0,2019-07-03T05:40:22.999997,-999.000,-999.000,-1,-1, 0, 2,0,2
555,-999.000,-999.000,665,39.0,0.4,-999.0,0.4,-999.0, 9.073,-83.716,3.2,1,0,1,0,2019-06-30T14:55:57.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
