,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
122,-999.0,-999,0,0,123,10,0.20000000000000018,-999.0,36.696,22.5805,3.5,1,1,0,0,2017-03-15T22:37:26.600052Z,inf,-999.0
123,-999.0,-999,1,0,124,15,-999.0,-999.0,37.13,28.85,4.6,0,0,0,3,2015-09-13T02:57:28.000020Z,-999.0,-999.0
124,-999.0,-999,0,0,125,12,0.20000000000000018,-999.0,37.88,27.25,3.5,1,1,0,0,2015-07-12T19:50:09.199969Z,inf,-999.0
125,-999.0,-999,0,0,126,12,0.6000000000000001,-999.0,37.34,20.91,3.9,1,1,0,0,2015-07-06T18:49:06.400011Z,inf,-999.0
126,-999.0,-999,0,0,127,8,-999.0,0.10000000000000009,40.6,23.46,3.4,0,0,1,1,2016-12-13T23:18:48.000010Z,-999.0,inf
127,-999.0,-999,0,0,128,31,-999.0,0.6000000000000001,38.82,26.01,3.9,0,0,2,2,2013-04-01T16:54:55.800004Z,-999.0,0.10863350989157675
128,-999.0,-999,0,0,129,11,1.0,-999.0,36.4547,22.345,4.3,1,1,0,0,2019-01-17T03:36:30.900015Z,inf,-999.0
129,-999.0,-999,0,0,130,7,1.0,-999.0,34.5603,26.4255,4.3,1,1,0,0,2018-09-17T00:24:12.000030Z,inf,-999.0
130,-999.0,-999,1,1,131,24,1.1,0.7999999999999998,37.4,26.95,4.5,2,2,1,1,2013-02-21T10:18:49.900004Z,4.23148785134639,inf
131,-999.0,-999,0,0,132,11,0.7999999999999998,-999.0,37.49,20.34,4.1,1,1,0,0,2015-07-06T00:52:43.300052Z,inf,-999.0
132,-999.0,-999,0,0,133,13,0.30000000000000027,-999.0,35.7797,27.1866,3.6,2,2,0,0,2019-06-02T23:08:08.599998Z,0.20686616081253026,-999.0
133,-999.0,-999,0,0,134,10,0.9000000000000004,-999.0,39.2857,21.6307,5.0,2,2,0,0,2018-08-31T07:12:24.500012Z,0.34198393032876806,-999.0
134,-999.0,-999,0,0,135,25,-999.0,0.6000000000000001,36.2773,22.0212,3.9,0,0,1,1,2017-01-29T13:11:56.000036Z,-999.0,inf
135,-999.0,-999,0,0,136,21,0.6999999999999997,-999.0,35.063,23.0635,4.6,2,2,0,0,2017-01-15T03:37:22.999984Z,0.13863683406893543,-999.0
136,-999.0,-999,0,0,137,20,0.20000000000000018,-999.0,36.09,27.49,3.5,1,1,0,0,2012-12-12T18:52:18.600015Z,inf,-999.0
137,-999.0,-999,0,0,138,19,0.30000000000000027,-999.0,34.77,25.02,3.6,1,1,0,0,2013-07-15T22:35:00.900017Z,inf,-999.0
138,-999.0,-999,0,0,139,43,0.20000000000000018,-999.0,35.06,23.19,3.5,1,1,0,0,2013-07-13T23:39:10.199980Z,inf,-999.0
139,-999.0,-999,0,0,140,27,0.0,-999.0,38.58,26.08,3.3,1,1,0,0,2013-09-29T13:19:05.500050Z,inf,-999.0
140,-999.0,-999,0,0,141,15,0.20000000000000018,-999.0,38.37,21.79,3.5,1,1,0,0,2015-11-28T10:37:47.399979Z,inf,-999.0
141,-999.0,-999,0,0,142,20,0.30000000000000027,-999.0,40.83,22.77,3.6,1,1,0,0,2013-09-08T10:33:00.499966Z,inf,-999.0
142,-999.0,-999,0,0,143,5,-999.0,0.10000000000000009,39.2725,20.9326,3.4,0,0,1,1,2019-03-23T07:56:22.600036Z,-999.0,inf
143,-999.0,-999,0,0,144,44,-999.0,0.0,35.07,23.44,3.3,0,0,1,1,2014-01-26T20:42:45.899996Z,-999.0,inf
144,-999.0,-999,0,0,145,11,0.39999999999999947,-999.0,34.32,25.63,4.6,6,6,0,0,2015-08-27T00:25:06.199967Z,0.481641460839122,-999.0
145,-999.0,-999,0,0,146,28,-999.0,0.10000000000000009,37.4,26.94,3.4,0,0,1,1,2013-05-23T00:54:47.000045Z,-999.0,inf
146,-999.0,-999,0,0,147,30,0.20000000000000018,-999.0,36.62,21.51,3.5,1,1,0,0,2013-04-23T18:05:49.099987Z,inf,-999.0
147,-999.0,-999,0,0,148,18,-999.0,0.10000000000000009,38.15,20.42,3.4,0,0,1,1,2015-08-20T02:56:47.899966Z,-999.0,inf
148,-999.0,-999,0,0,149,13,-999.0,-999.0,37.34,20.06,5.2,0,0,0,2,2016-03-29T01:05:28.299986Z,-999.0,-999.0
